order_code,employee_code,shift_code,assignment_name,starts_at,ends_at,status,notes
production_order_2026_00437,vmk0497,shift_afternoon,Kiểm soát đóng gói,2026-03-15T14:00:00+07:00,2026-03-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00437,vmk0500,shift_night,Bàn giao ca,2026-03-15T22:00:00+07:00,2026-03-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00438,vmk0511,shift_night,Bàn giao ca,2026-03-16T22:00:00+07:00,2026-03-17T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00439,vmk0520,shift_morning,Vận hành thiết bị,2026-04-20T06:00:00+07:00,2026-04-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00439,vmk0528,shift_afternoon,Kiểm soát đóng gói,2026-04-20T14:00:00+07:00,2026-04-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00440,vmk0534,shift_afternoon,Kiểm soát đóng gói,2026-04-21T14:00:00+07:00,2026-04-21T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00441,vmk0010,shift_night,Bàn giao ca,2026-05-01T22:00:00+07:00,2026-05-02T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00441,vmk0011,shift_morning,Vận hành thiết bị,2026-05-01T06:00:00+07:00,2026-05-01T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00442,vmk0013,shift_morning,Vận hành thiết bị,2026-05-02T06:00:00+07:00,2026-05-02T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00443,vmk0031,shift_afternoon,Kiểm soát đóng gói,2026-06-06T14:00:00+07:00,2026-06-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00443,vmk0042,shift_night,Bàn giao ca,2026-06-06T22:00:00+07:00,2026-06-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00444,vmk0048,shift_night,Bàn giao ca,2026-06-07T22:00:00+07:00,2026-06-08T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00445,vmk0062,shift_morning,Vận hành thiết bị,2026-07-07T06:00:00+07:00,2026-07-07T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00445,vmk0065,shift_afternoon,Kiểm soát đóng gói,2026-07-07T14:00:00+07:00,2026-07-07T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00446,vmk0076,shift_afternoon,Kiểm soát đóng gói,2026-07-08T14:00:00+07:00,2026-07-08T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00447,vmk0093,shift_night,Bàn giao ca,2026-08-12T22:00:00+07:00,2026-08-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00447,vmk0096,shift_morning,Vận hành thiết bị,2026-08-12T06:00:00+07:00,2026-08-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00448,vmk0110,shift_morning,Vận hành thiết bị,2026-08-13T06:00:00+07:00,2026-08-13T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00449,vmk0124,shift_afternoon,Kiểm soát đóng gói,2026-09-13T14:00:00+07:00,2026-09-13T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00449,vmk0127,shift_night,Bàn giao ca,2026-09-13T22:00:00+07:00,2026-09-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00450,vmk0138,shift_night,Bàn giao ca,2026-09-14T22:00:00+07:00,2026-09-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00451,vmk0155,shift_morning,Vận hành thiết bị,2026-01-18T06:00:00+07:00,2026-01-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00451,vmk0158,shift_afternoon,Kiểm soát đóng gói,2026-01-18T14:00:00+07:00,2026-01-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00452,vmk0172,shift_afternoon,Kiểm soát đóng gói,2026-01-19T14:00:00+07:00,2026-01-19T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00453,vmk0186,shift_night,Bàn giao ca,2026-02-19T22:00:00+07:00,2026-02-20T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00453,vmk0189,shift_morning,Vận hành thiết bị,2026-02-19T06:00:00+07:00,2026-02-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00454,vmk0195,shift_morning,Vận hành thiết bị,2026-02-20T06:00:00+07:00,2026-02-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00455,vmk0209,shift_afternoon,Kiểm soát đóng gói,2026-03-04T14:00:00+07:00,2026-03-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00455,vmk0220,shift_night,Bàn giao ca,2026-03-04T22:00:00+07:00,2026-03-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00456,vmk0226,shift_night,Bàn giao ca,2026-03-05T22:00:00+07:00,2026-03-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00457,vmk0243,shift_morning,Vận hành thiết bị,2026-04-05T06:00:00+07:00,2026-04-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00457,vmk0251,shift_afternoon,Kiểm soát đóng gói,2026-04-05T14:00:00+07:00,2026-04-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00458,vmk0257,shift_afternoon,Kiểm soát đóng gói,2026-04-06T14:00:00+07:00,2026-04-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00459,vmk0271,shift_night,Bàn giao ca,2026-05-10T22:00:00+07:00,2026-05-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00459,vmk0274,shift_morning,Vận hành thiết bị,2026-05-10T06:00:00+07:00,2026-05-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00460,vmk0288,shift_morning,Vận hành thiết bị,2026-05-11T06:00:00+07:00,2026-05-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00461,vmk0305,shift_afternoon,Kiểm soát đóng gói,2026-06-11T14:00:00+07:00,2026-06-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00461,vmk0308,shift_night,Bàn giao ca,2026-06-11T22:00:00+07:00,2026-06-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00462,vmk0319,shift_night,Bàn giao ca,2026-06-12T22:00:00+07:00,2026-06-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00463,vmk0333,shift_morning,Vận hành thiết bị,2026-07-16T06:00:00+07:00,2026-07-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00463,vmk0336,shift_afternoon,Kiểm soát đóng gói,2026-07-16T14:00:00+07:00,2026-07-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00464,vmk0350,shift_afternoon,Kiểm soát đóng gói,2026-07-17T14:00:00+07:00,2026-07-17T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00465,vmk0367,shift_night,Bàn giao ca,2026-08-17T22:00:00+07:00,2026-08-18T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00465,vmk0370,shift_morning,Vận hành thiết bị,2026-08-17T06:00:00+07:00,2026-08-17T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00466,vmk0381,shift_morning,Vận hành thiết bị,2026-08-18T06:00:00+07:00,2026-08-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00467,vmk0390,shift_afternoon,Kiểm soát đóng gói,2026-09-22T14:00:00+07:00,2026-09-22T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00467,vmk0398,shift_night,Bàn giao ca,2026-09-22T22:00:00+07:00,2026-09-23T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00468,vmk0404,shift_night,Bàn giao ca,2026-09-23T22:00:00+07:00,2026-09-24T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00469,vmk0421,shift_morning,Vận hành thiết bị,2026-01-03T06:00:00+07:00,2026-01-03T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00469,vmk0432,shift_afternoon,Kiểm soát đóng gói,2026-01-03T14:00:00+07:00,2026-01-03T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00470,vmk0438,shift_afternoon,Kiểm soát đóng gói,2026-01-04T14:00:00+07:00,2026-01-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00471,vmk0452,shift_night,Bàn giao ca,2026-02-08T22:00:00+07:00,2026-02-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00471,vmk0455,shift_morning,Vận hành thiết bị,2026-02-08T06:00:00+07:00,2026-02-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00472,vmk0466,shift_morning,Vận hành thiết bị,2026-02-09T06:00:00+07:00,2026-02-09T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00473,vmk0483,shift_afternoon,Kiểm soát đóng gói,2026-03-09T14:00:00+07:00,2026-03-09T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00473,vmk0486,shift_night,Bàn giao ca,2026-03-09T22:00:00+07:00,2026-03-10T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00474,vmk0500,shift_night,Bàn giao ca,2026-03-10T22:00:00+07:00,2026-03-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00475,vmk0514,shift_morning,Vận hành thiết bị,2026-04-14T06:00:00+07:00,2026-04-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00475,vmk0517,shift_afternoon,Kiểm soát đóng gói,2026-04-14T14:00:00+07:00,2026-04-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00476,vmk0528,shift_afternoon,Kiểm soát đóng gói,2026-04-15T14:00:00+07:00,2026-04-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00477,vmk0545,shift_night,Bàn giao ca,2026-05-15T22:00:00+07:00,2026-05-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00477,vmk0548,shift_morning,Vận hành thiết bị,2026-05-15T06:00:00+07:00,2026-05-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00478,vmk0011,shift_morning,Vận hành thiết bị,2026-05-16T06:00:00+07:00,2026-05-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00479,vmk0025,shift_afternoon,Kiểm soát đóng gói,2026-06-20T14:00:00+07:00,2026-06-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00479,vmk0028,shift_night,Bàn giao ca,2026-06-20T22:00:00+07:00,2026-06-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00480,vmk0042,shift_night,Bàn giao ca,2026-06-21T22:00:00+07:00,2026-06-22T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00481,vmk0056,shift_morning,Vận hành thiết bị,2026-07-01T06:00:00+07:00,2026-07-01T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00481,vmk0059,shift_afternoon,Kiểm soát đóng gói,2026-07-01T14:00:00+07:00,2026-07-01T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00482,vmk0065,shift_afternoon,Kiểm soát đóng gói,2026-07-02T14:00:00+07:00,2026-07-02T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00483,vmk0079,shift_night,Bàn giao ca,2026-08-06T22:00:00+07:00,2026-08-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00483,vmk0090,shift_morning,Vận hành thiết bị,2026-08-06T06:00:00+07:00,2026-08-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00484,vmk0096,shift_morning,Vận hành thiết bị,2026-08-07T06:00:00+07:00,2026-08-07T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00485,vmk0113,shift_afternoon,Kiểm soát đóng gói,2026-09-07T14:00:00+07:00,2026-09-07T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00485,vmk0121,shift_night,Bàn giao ca,2026-09-07T22:00:00+07:00,2026-09-08T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00486,vmk0127,shift_night,Bàn giao ca,2026-09-08T22:00:00+07:00,2026-09-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00487,vmk0141,shift_morning,Vận hành thiết bị,2026-01-12T06:00:00+07:00,2026-01-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00487,vmk0144,shift_afternoon,Kiểm soát đóng gói,2026-01-12T14:00:00+07:00,2026-01-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00488,vmk0158,shift_afternoon,Kiểm soát đóng gói,2026-01-13T14:00:00+07:00,2026-01-13T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00489,vmk0175,shift_night,Bàn giao ca,2026-02-13T22:00:00+07:00,2026-02-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00489,vmk0178,shift_morning,Vận hành thiết bị,2026-02-13T06:00:00+07:00,2026-02-13T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00490,vmk0189,shift_morning,Vận hành thiết bị,2026-02-14T06:00:00+07:00,2026-02-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00491,vmk0203,shift_afternoon,Kiểm soát đóng gói,2026-03-18T14:00:00+07:00,2026-03-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00491,vmk0206,shift_night,Bàn giao ca,2026-03-18T22:00:00+07:00,2026-03-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00492,vmk0220,shift_night,Bàn giao ca,2026-03-19T22:00:00+07:00,2026-03-20T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00493,vmk0237,shift_morning,Vận hành thiết bị,2026-04-19T06:00:00+07:00,2026-04-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00493,vmk0240,shift_afternoon,Kiểm soát đóng gói,2026-04-19T14:00:00+07:00,2026-04-19T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00494,vmk0251,shift_afternoon,Kiểm soát đóng gói,2026-04-20T14:00:00+07:00,2026-04-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00495,vmk0260,shift_night,Bàn giao ca,2026-05-04T22:00:00+07:00,2026-05-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00495,vmk0268,shift_morning,Vận hành thiết bị,2026-05-04T06:00:00+07:00,2026-05-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00496,vmk0274,shift_morning,Vận hành thiết bị,2026-05-05T06:00:00+07:00,2026-05-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00497,vmk0291,shift_afternoon,Kiểm soát đóng gói,2026-06-05T14:00:00+07:00,2026-06-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00497,vmk0302,shift_night,Bàn giao ca,2026-06-05T22:00:00+07:00,2026-06-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00498,vmk0308,shift_night,Bàn giao ca,2026-06-06T22:00:00+07:00,2026-06-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00499,vmk0322,shift_morning,Vận hành thiết bị,2026-07-10T06:00:00+07:00,2026-07-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00499,vmk0325,shift_afternoon,Kiểm soát đóng gói,2026-07-10T14:00:00+07:00,2026-07-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00500,vmk0336,shift_afternoon,Kiểm soát đóng gói,2026-07-11T14:00:00+07:00,2026-07-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00501,vmk0353,shift_night,Bàn giao ca,2026-01-01T22:00:00+07:00,2026-01-02T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00501,vmk0356,shift_morning,Vận hành thiết bị,2026-01-01T06:00:00+07:00,2026-01-01T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00502,vmk0370,shift_morning,Vận hành thiết bị,2026-01-02T06:00:00+07:00,2026-01-02T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00503,vmk0384,shift_afternoon,Kiểm soát đóng gói,2026-02-06T14:00:00+07:00,2026-02-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00503,vmk0387,shift_night,Bàn giao ca,2026-02-06T22:00:00+07:00,2026-02-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00504,vmk0398,shift_night,Bàn giao ca,2026-02-07T22:00:00+07:00,2026-02-08T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00505,vmk0415,shift_morning,Vận hành thiết bị,2026-03-07T06:00:00+07:00,2026-03-07T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00505,vmk0418,shift_afternoon,Kiểm soát đóng gói,2026-03-07T14:00:00+07:00,2026-03-07T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00506,vmk0432,shift_afternoon,Kiểm soát đóng gói,2026-03-08T14:00:00+07:00,2026-03-08T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00507,vmk0446,shift_night,Bàn giao ca,2026-04-12T22:00:00+07:00,2026-04-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00507,vmk0449,shift_morning,Vận hành thiết bị,2026-04-12T06:00:00+07:00,2026-04-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00508,vmk0455,shift_morning,Vận hành thiết bị,2026-04-13T06:00:00+07:00,2026-04-13T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00509,vmk0469,shift_afternoon,Kiểm soát đóng gói,2026-05-13T14:00:00+07:00,2026-05-13T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00509,vmk0480,shift_night,Bàn giao ca,2026-05-13T22:00:00+07:00,2026-05-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00510,vmk0486,shift_night,Bàn giao ca,2026-05-14T22:00:00+07:00,2026-05-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00511,vmk0503,shift_morning,Vận hành thiết bị,2026-06-18T06:00:00+07:00,2026-06-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00511,vmk0511,shift_afternoon,Kiểm soát đóng gói,2026-06-18T14:00:00+07:00,2026-06-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00512,vmk0517,shift_afternoon,Kiểm soát đóng gói,2026-06-19T14:00:00+07:00,2026-06-19T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00513,vmk0531,shift_night,Bàn giao ca,2026-07-19T22:00:00+07:00,2026-07-20T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00513,vmk0534,shift_morning,Vận hành thiết bị,2026-07-19T06:00:00+07:00,2026-07-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00514,vmk0548,shift_morning,Vận hành thiết bị,2026-07-20T06:00:00+07:00,2026-07-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00515,vmk0012,shift_afternoon,Kiểm soát đóng gói,2026-08-04T14:00:00+07:00,2026-08-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00515,vmk0013,shift_night,Bàn giao ca,2026-08-04T22:00:00+07:00,2026-08-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00516,vmk0028,shift_night,Bàn giao ca,2026-08-05T22:00:00+07:00,2026-08-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00517,vmk0045,shift_morning,Vận hành thiết bị,2026-09-05T06:00:00+07:00,2026-09-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00517,vmk0048,shift_afternoon,Kiểm soát đóng gói,2026-09-05T14:00:00+07:00,2026-09-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00518,vmk0059,shift_afternoon,Kiểm soát đóng gói,2026-09-06T14:00:00+07:00,2026-09-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00519,vmk0073,shift_night,Bàn giao ca,2026-01-10T22:00:00+07:00,2026-01-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00519,vmk0076,shift_morning,Vận hành thiết bị,2026-01-10T06:00:00+07:00,2026-01-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00520,vmk0090,shift_morning,Vận hành thiết bị,2026-01-11T06:00:00+07:00,2026-01-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00521,vmk0107,shift_afternoon,Kiểm soát đóng gói,2026-02-11T14:00:00+07:00,2026-02-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00521,vmk0110,shift_night,Bàn giao ca,2026-02-11T22:00:00+07:00,2026-02-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00522,vmk0121,shift_night,Bàn giao ca,2026-02-12T22:00:00+07:00,2026-02-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00523,vmk0130,shift_morning,Vận hành thiết bị,2026-03-16T06:00:00+07:00,2026-03-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00523,vmk0138,shift_afternoon,Kiểm soát đóng gói,2026-03-16T14:00:00+07:00,2026-03-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00524,vmk0144,shift_afternoon,Kiểm soát đóng gói,2026-03-17T14:00:00+07:00,2026-03-17T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00525,vmk0161,shift_night,Bàn giao ca,2026-04-17T22:00:00+07:00,2026-04-18T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00525,vmk0172,shift_morning,Vận hành thiết bị,2026-04-17T06:00:00+07:00,2026-04-17T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00526,vmk0178,shift_morning,Vận hành thiết bị,2026-04-18T06:00:00+07:00,2026-04-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00527,vmk0192,shift_afternoon,Kiểm soát đóng gói,2026-05-22T14:00:00+07:00,2026-05-22T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00527,vmk0195,shift_night,Bàn giao ca,2026-05-22T22:00:00+07:00,2026-05-23T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00528,vmk0206,shift_night,Bàn giao ca,2026-05-23T22:00:00+07:00,2026-05-24T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00529,vmk0223,shift_morning,Vận hành thiết bị,2026-06-03T06:00:00+07:00,2026-06-03T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00529,vmk0226,shift_afternoon,Kiểm soát đóng gói,2026-06-03T14:00:00+07:00,2026-06-03T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00530,vmk0240,shift_afternoon,Kiểm soát đóng gói,2026-06-04T14:00:00+07:00,2026-06-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00531,vmk0254,shift_night,Bàn giao ca,2026-07-08T22:00:00+07:00,2026-07-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00531,vmk0257,shift_morning,Vận hành thiết bị,2026-07-08T06:00:00+07:00,2026-07-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00532,vmk0268,shift_morning,Vận hành thiết bị,2026-07-09T06:00:00+07:00,2026-07-09T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00533,vmk0285,shift_afternoon,Kiểm soát đóng gói,2026-08-09T14:00:00+07:00,2026-08-09T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00533,vmk0288,shift_night,Bàn giao ca,2026-08-09T22:00:00+07:00,2026-08-10T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00534,vmk0302,shift_night,Bàn giao ca,2026-08-10T22:00:00+07:00,2026-08-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00535,vmk0316,shift_morning,Vận hành thiết bị,2026-09-14T06:00:00+07:00,2026-09-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00535,vmk0319,shift_afternoon,Kiểm soát đóng gói,2026-09-14T14:00:00+07:00,2026-09-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00536,vmk0325,shift_afternoon,Kiểm soát đóng gói,2026-09-15T14:00:00+07:00,2026-09-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00537,vmk0339,shift_night,Bàn giao ca,2026-01-15T22:00:00+07:00,2026-01-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00537,vmk0350,shift_morning,Vận hành thiết bị,2026-01-15T06:00:00+07:00,2026-01-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00538,vmk0356,shift_morning,Vận hành thiết bị,2026-01-16T06:00:00+07:00,2026-01-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00539,vmk0373,shift_afternoon,Kiểm soát đóng gói,2026-02-20T14:00:00+07:00,2026-02-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00539,vmk0381,shift_night,Bàn giao ca,2026-02-20T22:00:00+07:00,2026-02-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00540,vmk0387,shift_night,Bàn giao ca,2026-02-21T22:00:00+07:00,2026-02-22T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00541,vmk0401,shift_morning,Vận hành thiết bị,2026-03-01T06:00:00+07:00,2026-03-01T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00541,vmk0404,shift_afternoon,Kiểm soát đóng gói,2026-03-01T14:00:00+07:00,2026-03-01T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00542,vmk0418,shift_afternoon,Kiểm soát đóng gói,2026-03-02T14:00:00+07:00,2026-03-02T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00543,vmk0435,shift_night,Bàn giao ca,2026-04-06T22:00:00+07:00,2026-04-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00543,vmk0438,shift_morning,Vận hành thiết bị,2026-04-06T06:00:00+07:00,2026-04-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00544,vmk0449,shift_morning,Vận hành thiết bị,2026-04-07T06:00:00+07:00,2026-04-07T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00545,vmk0463,shift_afternoon,Kiểm soát đóng gói,2026-05-07T14:00:00+07:00,2026-05-07T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00545,vmk0466,shift_night,Bàn giao ca,2026-05-07T22:00:00+07:00,2026-05-08T06:00:00+07:00,planned,Phân công theo ca sản xuất.
