bom_line_code,bom_code,version_number,line_number,material_item_code,unit_code,quantity_per_base,scrap_percent,notes
bom_fg_0153_line_04,bom_fg_0153,1,4,rm_0192,piece,693,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0153_line_05,bom_fg_0153,1,5,rm_0209,kg,722,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0154_line_01,bom_fg_0154,1,1,rm_0146,kg,619,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0154_line_02,bom_fg_0154,1,2,rm_0163,litre,648,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0154_line_03,bom_fg_0154,1,3,rm_0180,piece,677,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0154_line_04,bom_fg_0154,1,4,rm_0197,kg,706,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0154_line_05,bom_fg_0154,1,5,rm_0214,kg,35,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0155_line_01,bom_fg_0155,1,1,rm_0151,kg,632,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0155_line_02,bom_fg_0155,1,2,rm_0168,kg,661,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0155_line_03,bom_fg_0155,1,3,rm_0185,piece,690,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0155_line_04,bom_fg_0155,1,4,rm_0202,kg,719,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0155_line_05,bom_fg_0155,1,5,rm_0219,kg,48,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0156_line_01,bom_fg_0156,1,1,rm_0156,kg,645,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0156_line_02,bom_fg_0156,1,2,rm_0173,kg,674,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0156_line_03,bom_fg_0156,1,3,rm_0190,piece,703,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0156_line_04,bom_fg_0156,1,4,rm_0207,kg,32,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0156_line_05,bom_fg_0156,1,5,rm_0224,kg,61,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0157_line_01,bom_fg_0157,1,1,rm_0161,litre,658,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0157_line_02,bom_fg_0157,1,2,rm_0178,piece,687,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0157_line_03,bom_fg_0157,1,3,rm_0195,kg,716,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0157_line_04,bom_fg_0157,1,4,rm_0212,kg,45,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0157_line_05,bom_fg_0157,1,5,rm_0229,litre,74,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0158_line_01,bom_fg_0158,1,1,rm_0166,litre,671,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0158_line_02,bom_fg_0158,1,2,rm_0183,piece,700,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0158_line_03,bom_fg_0158,1,3,rm_0200,litre,729,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0158_line_04,bom_fg_0158,1,4,rm_0217,kg,58,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0158_line_05,bom_fg_0158,1,5,rm_0234,kg,87,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0159_line_01,bom_fg_0159,1,1,rm_0171,kg,684,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0159_line_02,bom_fg_0159,1,2,rm_0188,piece,713,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0159_line_03,bom_fg_0159,1,3,rm_0205,litre,42,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0159_line_04,bom_fg_0159,1,4,rm_0222,kg,71,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0159_line_05,bom_fg_0159,1,5,rm_0239,kg,100,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0160_line_01,bom_fg_0160,1,1,rm_0176,kg,697,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0160_line_02,bom_fg_0160,1,2,rm_0193,litre,726,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0160_line_03,bom_fg_0160,1,3,rm_0210,kg,55,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0160_line_04,bom_fg_0160,1,4,rm_0227,litre,84,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0160_line_05,bom_fg_0160,1,5,rm_0244,piece,113,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0161_line_01,bom_fg_0161,1,1,rm_0181,piece,710,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0161_line_02,bom_fg_0161,1,2,rm_0198,kg,39,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0161_line_03,bom_fg_0161,1,3,rm_0215,kg,68,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0161_line_04,bom_fg_0161,1,4,rm_0232,kg,97,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0161_line_05,bom_fg_0161,1,5,rm_0249,piece,126,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0162_line_01,bom_fg_0162,1,1,rm_0186,kg,723,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0162_line_02,bom_fg_0162,1,2,rm_0203,kg,52,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0162_line_03,bom_fg_0162,1,3,rm_0220,kg,81,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0162_line_04,bom_fg_0162,1,4,rm_0237,kg,110,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0162_line_05,bom_fg_0162,1,5,rm_0254,piece,139,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0163_line_01,bom_fg_0163,1,1,rm_0191,piece,36,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0163_line_02,bom_fg_0163,1,2,rm_0208,kg,65,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0163_line_03,bom_fg_0163,1,3,rm_0225,litre,94,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0163_line_04,bom_fg_0163,1,4,rm_0242,piece,123,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0163_line_05,bom_fg_0163,1,5,rm_0259,kg,152,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0164_line_01,bom_fg_0164,1,1,rm_0196,kg,49,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0164_line_02,bom_fg_0164,1,2,rm_0213,kg,78,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0164_line_03,bom_fg_0164,1,3,rm_0230,litre,107,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0164_line_04,bom_fg_0164,1,4,rm_0247,piece,136,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0164_line_05,bom_fg_0164,1,5,rm_0264,litre,165,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0165_line_01,bom_fg_0165,1,1,rm_0201,kg,62,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0165_line_02,bom_fg_0165,1,2,rm_0218,kg,91,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0165_line_03,bom_fg_0165,1,3,rm_0235,kg,120,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0165_line_04,bom_fg_0165,1,4,rm_0252,piece,149,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0165_line_05,bom_fg_0165,1,5,rm_0269,litre,178,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0166_line_01,bom_fg_0166,1,1,rm_0206,kg,75,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0166_line_02,bom_fg_0166,1,2,rm_0223,kg,104,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0166_line_03,bom_fg_0166,1,3,rm_0240,kg,133,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0166_line_04,bom_fg_0166,1,4,rm_0257,litre,162,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0166_line_05,bom_fg_0166,1,5,rm_0274,kg,191,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0167_line_01,bom_fg_0167,1,1,rm_0211,kg,88,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0167_line_02,bom_fg_0167,1,2,rm_0228,litre,117,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0167_line_03,bom_fg_0167,1,3,rm_0245,piece,146,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0167_line_04,bom_fg_0167,1,4,rm_0262,kg,175,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0167_line_05,bom_fg_0167,1,5,rm_0279,kg,204,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0168_line_01,bom_fg_0168,1,1,rm_0216,kg,101,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0168_line_02,bom_fg_0168,1,2,rm_0233,kg,130,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0168_line_03,bom_fg_0168,1,3,rm_0250,kg,159,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0168_line_04,bom_fg_0168,1,4,rm_0267,kg,188,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0168_line_05,bom_fg_0168,1,5,rm_0284,kg,217,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0169_line_01,bom_fg_0169,1,1,rm_0221,kg,114,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0169_line_02,bom_fg_0169,1,2,rm_0238,kg,143,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0169_line_03,bom_fg_0169,1,3,rm_0255,piece,172,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0169_line_04,bom_fg_0169,1,4,rm_0272,kg,201,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0169_line_05,bom_fg_0169,1,5,rm_0289,litre,230,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0170_line_01,bom_fg_0170,1,1,rm_0226,litre,127,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0170_line_02,bom_fg_0170,1,2,rm_0243,piece,156,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0170_line_03,bom_fg_0170,1,3,rm_0260,kg,185,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0170_line_04,bom_fg_0170,1,4,rm_0277,kg,214,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0170_line_05,bom_fg_0170,1,5,rm_0294,litre,243,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0171_line_01,bom_fg_0171,1,1,rm_0231,kg,140,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0171_line_02,bom_fg_0171,1,2,rm_0248,piece,169,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0171_line_03,bom_fg_0171,1,3,rm_0265,kg,198,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0171_line_04,bom_fg_0171,1,4,rm_0282,kg,227,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0171_line_05,bom_fg_0171,1,5,rm_0299,kg,256,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0172_line_01,bom_fg_0172,1,1,rm_0236,kg,153,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0172_line_02,bom_fg_0172,1,2,rm_0253,piece,182,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0172_line_03,bom_fg_0172,1,3,rm_0270,kg,211,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0172_line_04,bom_fg_0172,1,4,rm_0287,kg,240,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0172_line_05,bom_fg_0172,1,5,rm_0304,kg,269,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0173_line_01,bom_fg_0173,1,1,rm_0241,piece,166,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0173_line_02,bom_fg_0173,1,2,rm_0258,kg,195,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0173_line_03,bom_fg_0173,1,3,rm_0275,kg,224,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0173_line_04,bom_fg_0173,1,4,rm_0292,litre,253,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0173_line_05,bom_fg_0173,1,5,rm_0309,piece,282,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0174_line_01,bom_fg_0174,1,1,rm_0246,piece,179,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0174_line_02,bom_fg_0174,1,2,rm_0263,kg,208,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0174_line_03,bom_fg_0174,1,3,rm_0280,kg,237,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0174_line_04,bom_fg_0174,1,4,rm_0297,kg,266,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0174_line_05,bom_fg_0174,1,5,rm_0004,kg,295,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0175_line_01,bom_fg_0175,1,1,rm_0251,piece,192,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0175_line_02,bom_fg_0175,1,2,rm_0268,kg,221,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0175_line_03,bom_fg_0175,1,3,rm_0285,kg,250,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0175_line_04,bom_fg_0175,1,4,rm_0302,kg,279,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0175_line_05,bom_fg_0175,1,5,rm_0009,kg,308,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0176_line_01,bom_fg_0176,1,1,rm_0256,piece,205,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0176_line_02,bom_fg_0176,1,2,rm_0273,kg,234,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0176_line_03,bom_fg_0176,1,3,rm_0290,litre,263,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0176_line_04,bom_fg_0176,1,4,rm_0307,piece,292,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0176_line_05,bom_fg_0176,1,5,rm_0014,kg,321,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0177_line_01,bom_fg_0177,1,1,rm_0261,kg,218,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0177_line_02,bom_fg_0177,1,2,rm_0278,kg,247,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0177_line_03,bom_fg_0177,1,3,rm_0295,kg,276,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0177_line_04,bom_fg_0177,1,4,rm_0002,kg,305,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0177_line_05,bom_fg_0177,1,5,rm_0019,kg,334,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0178_line_01,bom_fg_0178,1,1,rm_0266,kg,231,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0178_line_02,bom_fg_0178,1,2,rm_0283,kg,260,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0178_line_03,bom_fg_0178,1,3,rm_0300,kg,289,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0178_line_04,bom_fg_0178,1,4,rm_0007,kg,318,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0178_line_05,bom_fg_0178,1,5,rm_0024,kg,347,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0179_line_01,bom_fg_0179,1,1,rm_0271,kg,244,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0179_line_02,bom_fg_0179,1,2,rm_0288,kg,273,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0179_line_03,bom_fg_0179,1,3,rm_0305,piece,302,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0179_line_04,bom_fg_0179,1,4,rm_0012,kg,331,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0179_line_05,bom_fg_0179,1,5,rm_0029,kg,360,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0180_line_01,bom_fg_0180,1,1,rm_0276,kg,257,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0180_line_02,bom_fg_0180,1,2,rm_0293,litre,286,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0180_line_03,bom_fg_0180,1,3,rm_0310,piece,315,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0180_line_04,bom_fg_0180,1,4,rm_0017,kg,344,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0180_line_05,bom_fg_0180,1,5,rm_0034,litre,373,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0181_line_01,bom_fg_0181,1,1,rm_0281,kg,270,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0181_line_02,bom_fg_0181,1,2,rm_0298,kg,299,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0181_line_03,bom_fg_0181,1,3,rm_0005,kg,328,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0181_line_04,bom_fg_0181,1,4,rm_0022,kg,357,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0181_line_05,bom_fg_0181,1,5,rm_0039,kg,386,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0182_line_01,bom_fg_0182,1,1,rm_0286,kg,283,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0182_line_02,bom_fg_0182,1,2,rm_0303,kg,312,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0182_line_03,bom_fg_0182,1,3,rm_0010,kg,341,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0182_line_04,bom_fg_0182,1,4,rm_0027,kg,370,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0182_line_05,bom_fg_0182,1,5,rm_0044,kg,399,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0183_line_01,bom_fg_0183,1,1,rm_0291,litre,296,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0183_line_02,bom_fg_0183,1,2,rm_0308,piece,325,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0183_line_03,bom_fg_0183,1,3,rm_0015,kg,354,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0183_line_04,bom_fg_0183,1,4,rm_0032,kg,383,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0183_line_05,bom_fg_0183,1,5,rm_0049,piece,412,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0184_line_01,bom_fg_0184,1,1,rm_0296,kg,309,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0184_line_02,bom_fg_0184,1,2,rm_0003,kg,338,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0184_line_03,bom_fg_0184,1,3,rm_0020,kg,367,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0184_line_04,bom_fg_0184,1,4,rm_0037,litre,396,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0184_line_05,bom_fg_0184,1,5,rm_0054,piece,425,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0185_line_01,bom_fg_0185,1,1,rm_0301,kg,322,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0185_line_02,bom_fg_0185,1,2,rm_0008,litre,351,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0185_line_03,bom_fg_0185,1,3,rm_0025,kg,380,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0185_line_04,bom_fg_0185,1,4,rm_0042,kg,409,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0185_line_05,bom_fg_0185,1,5,rm_0059,piece,438,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0186_line_01,bom_fg_0186,1,1,rm_0306,piece,335,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0186_line_02,bom_fg_0186,1,2,rm_0013,litre,364,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0186_line_03,bom_fg_0186,1,3,rm_0030,kg,393,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0186_line_04,bom_fg_0186,1,4,rm_0047,kg,422,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0186_line_05,bom_fg_0186,1,5,rm_0064,piece,451,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0187_line_01,bom_fg_0187,1,1,rm_0001,litre,348,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0187_line_02,bom_fg_0187,1,2,rm_0018,kg,377,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0187_line_03,bom_fg_0187,1,3,rm_0035,litre,406,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0187_line_04,bom_fg_0187,1,4,rm_0052,piece,435,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0187_line_05,bom_fg_0187,1,5,rm_0069,kg,464,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0188_line_01,bom_fg_0188,1,1,rm_0006,kg,361,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0188_line_02,bom_fg_0188,1,2,rm_0023,kg,390,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0188_line_03,bom_fg_0188,1,3,rm_0040,kg,419,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0188_line_04,bom_fg_0188,1,4,rm_0057,piece,448,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0188_line_05,bom_fg_0188,1,5,rm_0074,kg,477,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0189_line_01,bom_fg_0189,1,1,rm_0011,kg,374,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0189_line_02,bom_fg_0189,1,2,rm_0028,kg,403,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0189_line_03,bom_fg_0189,1,3,rm_0045,kg,432,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0189_line_04,bom_fg_0189,1,4,rm_0062,piece,461,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0189_line_05,bom_fg_0189,1,5,rm_0079,kg,490,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0190_line_01,bom_fg_0190,1,1,rm_0016,kg,387,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0190_line_02,bom_fg_0190,1,2,rm_0033,litre,416,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0190_line_03,bom_fg_0190,1,3,rm_0050,piece,445,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0190_line_04,bom_fg_0190,1,4,rm_0067,kg,474,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0190_line_05,bom_fg_0190,1,5,rm_0084,kg,503,0.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0191_line_01,bom_fg_0191,1,1,rm_0021,kg,400,0.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0191_line_02,bom_fg_0191,1,2,rm_0038,litre,429,1.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0191_line_03,bom_fg_0191,1,3,rm_0055,piece,458,1.5,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
bom_fg_0191_line_04,bom_fg_0191,1,4,rm_0072,litre,487,2.0,Định mức nguyên liệu đã phê duyệt theo mẻ chuẩn.
