order_code,material_item_code,inventory_issue_code,inventory_issue_line_number,unit_code,consumed_quantity,consumed_at,idempotency_key,notes
production_order_2026_00488,rm_0168,issue_2026_00068,1,kg,34.78,2026-01-14T10:00:00+07:00,material_consumption_00488_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00488,rm_0169,issue_2026_00068,2,kg,37.6,2026-01-14T11:00:00+07:00,material_consumption_00488_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00490,rm_0215,issue_2026_00070,1,kg,37.44,2026-02-15T10:00:00+07:00,material_consumption_00490_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00490,rm_0216,issue_2026_00070,2,kg,40.32,2026-02-15T11:00:00+07:00,material_consumption_00490_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00492,rm_0193,issue_2026_00072,1,litre,38.13,2026-03-20T10:00:00+07:00,material_consumption_00492_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00492,rm_0227,issue_2026_00072,2,litre,40.92,2026-03-20T11:00:00+07:00,material_consumption_00492_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00493,rm_0239,issue_2026_00073,1,kg,39.48,2026-04-20T10:00:00+07:00,material_consumption_00493_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00493,rm_0240,issue_2026_00073,2,kg,42.3,2026-04-20T11:00:00+07:00,material_consumption_00493_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00495,rm_0253,issue_2026_00075,1,piece,42.24,2026-05-05T10:00:00+07:00,material_consumption_00495_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00495,rm_0287,issue_2026_00075,2,kg,45.12,2026-05-05T11:00:00+07:00,material_consumption_00495_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00497,rm_0276,issue_2026_00077,1,kg,42.78,2026-06-06T10:00:00+07:00,material_consumption_00497_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00497,rm_0277,issue_2026_00077,2,kg,45.57,2026-06-06T11:00:00+07:00,material_consumption_00497_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00498,rm_0277,issue_2026_00078,1,kg,44.18,2026-06-07T10:00:00+07:00,material_consumption_00498_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00498,rm_0311,issue_2026_00078,2,piece,9.4,2026-06-07T11:00:00+07:00,material_consumption_00498_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00500,rm_0300,issue_2026_00080,1,kg,47.04,2026-07-12T10:00:00+07:00,material_consumption_00500_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00500,rm_0301,issue_2026_00080,2,kg,11.52,2026-07-12T11:00:00+07:00,material_consumption_00500_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00502,rm_0031,issue_2026_00082,1,kg,10.23,2026-01-03T10:00:00+07:00,material_consumption_00502_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00502,rm_0032,issue_2026_00082,2,kg,13.02,2026-01-03T11:00:00+07:00,material_consumption_00502_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00503,rm_0032,issue_2026_00083,1,kg,11.28,2026-02-07T10:00:00+07:00,material_consumption_00503_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00503,rm_0033,issue_2026_00083,2,litre,14.1,2026-02-07T11:00:00+07:00,material_consumption_00503_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00505,rm_0091,issue_2026_00085,1,kg,13.44,2026-03-08T10:00:00+07:00,material_consumption_00505_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00505,rm_0092,issue_2026_00085,2,kg,16.32,2026-03-08T11:00:00+07:00,material_consumption_00505_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00507,rm_0069,issue_2026_00087,1,kg,14.88,2026-04-13T10:00:00+07:00,material_consumption_00507_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00507,rm_0103,issue_2026_00087,2,kg,17.67,2026-04-13T11:00:00+07:00,material_consumption_00507_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00508,rm_0079,issue_2026_00088,1,kg,15.98,2026-04-14T10:00:00+07:00,material_consumption_00508_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00508,rm_0080,issue_2026_00088,2,kg,18.8,2026-04-14T11:00:00+07:00,material_consumption_00508_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00510,rm_0129,issue_2026_00090,1,litre,18.24,2026-05-15T10:00:00+07:00,material_consumption_00510_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00510,rm_0163,issue_2026_00090,2,litre,21.12,2026-05-15T11:00:00+07:00,material_consumption_00510_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00512,rm_0140,issue_2026_00092,1,kg,19.53,2026-06-20T10:00:00+07:00,material_consumption_00512_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00512,rm_0141,issue_2026_00092,2,litre,22.32,2026-06-20T11:00:00+07:00,material_consumption_00512_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00513,rm_0117,issue_2026_00093,1,piece,20.68,2026-07-20T10:00:00+07:00,material_consumption_00513_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00513,rm_0151,issue_2026_00093,2,kg,23.5,2026-07-20T11:00:00+07:00,material_consumption_00513_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00515,rm_0200,issue_2026_00095,1,litre,23.04,2026-08-05T10:00:00+07:00,material_consumption_00515_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00515,rm_0201,issue_2026_00095,2,kg,25.92,2026-08-05T11:00:00+07:00,material_consumption_00515_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00517,rm_0187,issue_2026_00097,1,piece,24.18,2026-09-06T10:00:00+07:00,material_consumption_00517_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00517,rm_0188,issue_2026_00097,2,piece,26.97,2026-09-06T11:00:00+07:00,material_consumption_00517_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00518,rm_0188,issue_2026_00098,1,piece,25.38,2026-09-07T10:00:00+07:00,material_consumption_00518_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00518,rm_0189,issue_2026_00098,2,piece,28.2,2026-09-07T11:00:00+07:00,material_consumption_00518_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00520,rm_0247,issue_2026_00100,1,piece,27.84,2026-01-12T10:00:00+07:00,material_consumption_00520_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00520,rm_0248,issue_2026_00100,2,piece,30.72,2026-01-12T11:00:00+07:00,material_consumption_00520_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00522,rm_0225,issue_2026_00102,1,litre,28.83,2026-02-13T10:00:00+07:00,material_consumption_00522_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00522,rm_0259,issue_2026_00102,2,kg,31.62,2026-02-13T11:00:00+07:00,material_consumption_00522_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00523,rm_0307,issue_2026_00103,1,piece,30.08,2026-03-17T10:00:00+07:00,material_consumption_00523_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00523,rm_0308,issue_2026_00103,2,piece,32.9,2026-03-17T11:00:00+07:00,material_consumption_00523_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00525,rm_0285,issue_2026_00105,1,kg,32.64,2026-04-18T10:00:00+07:00,material_consumption_00525_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00525,rm_0319,issue_2026_00105,2,piece,35.52,2026-04-18T11:00:00+07:00,material_consumption_00525_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00527,rm_0296,issue_2026_00107,1,kg,33.48,2026-05-23T10:00:00+07:00,material_consumption_00527_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00527,rm_0297,issue_2026_00107,2,kg,36.27,2026-05-23T11:00:00+07:00,material_consumption_00527_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00528,rm_0033,issue_2026_00108,1,litre,34.78,2026-05-24T10:00:00+07:00,material_consumption_00528_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00528,rm_0067,issue_2026_00108,2,kg,37.6,2026-05-24T11:00:00+07:00,material_consumption_00528_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00530,rm_0009,issue_2026_00110,1,kg,37.44,2026-06-05T10:00:00+07:00,material_consumption_00530_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00530,rm_0043,issue_2026_00110,2,kg,40.32,2026-06-05T11:00:00+07:00,material_consumption_00530_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00532,rm_0103,issue_2026_00112,1,kg,38.13,2026-07-10T10:00:00+07:00,material_consumption_00532_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00532,rm_0104,issue_2026_00112,2,kg,40.92,2026-07-10T11:00:00+07:00,material_consumption_00532_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00533,rm_0104,issue_2026_00113,1,kg,39.48,2026-08-10T10:00:00+07:00,material_consumption_00533_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00533,rm_0105,issue_2026_00113,2,kg,42.3,2026-08-10T11:00:00+07:00,material_consumption_00533_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00535,rm_0091,issue_2026_00115,1,kg,42.24,2026-09-15T10:00:00+07:00,material_consumption_00535_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00535,rm_0092,issue_2026_00115,2,kg,45.12,2026-09-15T11:00:00+07:00,material_consumption_00535_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00537,rm_0141,issue_2026_00117,1,litre,42.78,2026-01-16T10:00:00+07:00,material_consumption_00537_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00537,rm_0175,issue_2026_00117,2,kg,45.57,2026-01-16T11:00:00+07:00,material_consumption_00537_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00538,rm_0116,issue_2026_00118,1,piece,44.18,2026-01-17T10:00:00+07:00,material_consumption_00538_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00538,rm_0117,issue_2026_00118,2,piece,9.4,2026-01-17T11:00:00+07:00,material_consumption_00538_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00540,rm_0129,issue_2026_00120,1,litre,47.04,2026-02-22T10:00:00+07:00,material_consumption_00540_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00540,rm_0163,issue_2026_00120,2,litre,11.52,2026-02-22T11:00:00+07:00,material_consumption_00540_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00542,rm_0164,issue_2026_00122,1,litre,10.23,2026-03-03T10:00:00+07:00,material_consumption_00542_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00542,rm_0165,issue_2026_00122,2,litre,13.02,2026-03-03T11:00:00+07:00,material_consumption_00542_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00543,rm_0213,issue_2026_00123,1,kg,11.28,2026-04-07T10:00:00+07:00,material_consumption_00543_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00543,rm_0247,issue_2026_00123,2,piece,14.1,2026-04-07T11:00:00+07:00,material_consumption_00543_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00545,rm_0189,issue_2026_00125,1,piece,13.44,2026-05-08T10:00:00+07:00,material_consumption_00545_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00545,rm_0223,issue_2026_00125,2,kg,16.32,2026-05-08T11:00:00+07:00,material_consumption_00545_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00547,rm_0283,issue_2026_00127,1,kg,14.88,2026-06-13T10:00:00+07:00,material_consumption_00547_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00547,rm_0284,issue_2026_00127,2,kg,17.67,2026-06-13T11:00:00+07:00,material_consumption_00547_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00548,rm_0284,issue_2026_00128,1,kg,15.98,2026-06-14T10:00:00+07:00,material_consumption_00548_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00548,rm_0285,issue_2026_00128,2,kg,18.8,2026-06-14T11:00:00+07:00,material_consumption_00548_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00550,rm_0271,issue_2026_00130,1,kg,18.24,2026-07-15T10:00:00+07:00,material_consumption_00550_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00550,rm_0272,issue_2026_00130,2,kg,21.12,2026-07-15T11:00:00+07:00,material_consumption_00550_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00552,rm_0015,issue_2026_00132,1,kg,19.53,2026-08-20T10:00:00+07:00,material_consumption_00552_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00552,rm_0016,issue_2026_00132,2,kg,22.32,2026-08-20T11:00:00+07:00,material_consumption_00552_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00553,rm_0296,issue_2026_00133,1,kg,20.68,2026-09-20T10:00:00+07:00,material_consumption_00553_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00553,rm_0297,issue_2026_00133,2,kg,23.5,2026-09-20T11:00:00+07:00,material_consumption_00553_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00555,rm_0309,issue_2026_00135,1,piece,23.04,2026-01-05T10:00:00+07:00,material_consumption_00555_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00555,rm_0003,issue_2026_00135,2,kg,25.92,2026-01-05T11:00:00+07:00,material_consumption_00555_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00557,rm_0053,issue_2026_00137,1,piece,24.18,2026-02-06T10:00:00+07:00,material_consumption_00557_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00557,rm_0087,issue_2026_00137,2,kg,26.97,2026-02-06T11:00:00+07:00,material_consumption_00557_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00558,rm_0063,issue_2026_00138,1,piece,25.38,2026-02-07T10:00:00+07:00,material_consumption_00558_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00558,rm_0064,issue_2026_00138,2,piece,28.2,2026-02-07T11:00:00+07:00,material_consumption_00558_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00560,rm_0040,issue_2026_00140,1,kg,27.84,2026-03-12T10:00:00+07:00,material_consumption_00560_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00560,rm_0041,issue_2026_00140,2,kg,30.72,2026-03-12T11:00:00+07:00,material_consumption_00560_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00562,rm_0100,issue_2026_00142,1,litre,28.83,2026-04-13T10:00:00+07:00,material_consumption_00562_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00562,rm_0101,issue_2026_00142,2,litre,31.62,2026-04-13T11:00:00+07:00,material_consumption_00562_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00563,rm_0101,issue_2026_00143,1,litre,30.08,2026-05-17T10:00:00+07:00,material_consumption_00563_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00563,rm_0135,issue_2026_00143,2,kg,32.9,2026-05-17T11:00:00+07:00,material_consumption_00563_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00565,rm_0160,issue_2026_00145,1,kg,32.64,2026-06-18T10:00:00+07:00,material_consumption_00565_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00565,rm_0161,issue_2026_00145,2,litre,35.52,2026-06-18T11:00:00+07:00,material_consumption_00565_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00567,rm_0171,issue_2026_00147,1,kg,33.48,2026-07-23T10:00:00+07:00,material_consumption_00567_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00567,rm_0172,issue_2026_00147,2,kg,36.27,2026-07-23T11:00:00+07:00,material_consumption_00567_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00568,rm_0147,issue_2026_00148,1,kg,34.78,2026-07-24T10:00:00+07:00,material_consumption_00568_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00568,rm_0148,issue_2026_00148,2,kg,37.6,2026-07-24T11:00:00+07:00,material_consumption_00568_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00570,rm_0231,issue_2026_00150,1,kg,37.44,2026-08-05T10:00:00+07:00,material_consumption_00570_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00570,rm_0232,issue_2026_00150,2,kg,40.32,2026-08-05T11:00:00+07:00,material_consumption_00570_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00572,rm_0209,issue_2026_00152,1,kg,38.13,2026-09-10T10:00:00+07:00,material_consumption_00572_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00572,rm_0243,issue_2026_00152,2,piece,40.92,2026-09-10T11:00:00+07:00,material_consumption_00572_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00573,rm_0185,issue_2026_00153,1,piece,39.48,2026-01-10T10:00:00+07:00,material_consumption_00573_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00573,rm_0219,issue_2026_00153,2,kg,42.3,2026-01-10T11:00:00+07:00,material_consumption_00573_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00575,rm_0269,issue_2026_00155,1,litre,42.24,2026-02-15T10:00:00+07:00,material_consumption_00575_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00575,rm_0303,issue_2026_00155,2,kg,45.12,2026-02-15T11:00:00+07:00,material_consumption_00575_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00577,rm_0255,issue_2026_00157,1,piece,42.78,2026-03-16T10:00:00+07:00,material_consumption_00577_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00577,rm_0256,issue_2026_00157,2,piece,45.57,2026-03-16T11:00:00+07:00,material_consumption_00577_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00578,rm_0256,issue_2026_00158,1,piece,44.18,2026-03-17T10:00:00+07:00,material_consumption_00578_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00578,rm_0257,issue_2026_00158,2,litre,9.4,2026-03-17T11:00:00+07:00,material_consumption_00578_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00580,rm_0316,issue_2026_00160,1,piece,47.04,2026-04-22T10:00:00+07:00,material_consumption_00580_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00580,rm_0317,issue_2026_00160,2,piece,11.52,2026-04-22T11:00:00+07:00,material_consumption_00580_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00582,rm_0011,issue_2026_00162,1,kg,10.23,2026-05-03T10:00:00+07:00,material_consumption_00582_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00582,rm_0012,issue_2026_00162,2,kg,13.02,2026-05-03T11:00:00+07:00,material_consumption_00582_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00583,rm_0023,issue_2026_00163,1,kg,11.28,2026-06-07T10:00:00+07:00,material_consumption_00583_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00583,rm_0024,issue_2026_00163,2,kg,14.1,2026-06-07T11:00:00+07:00,material_consumption_00583_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00585,rm_0073,issue_2026_00165,1,kg,13.44,2026-07-08T10:00:00+07:00,material_consumption_00585_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00585,rm_0107,issue_2026_00165,2,kg,16.32,2026-07-08T11:00:00+07:00,material_consumption_00585_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00587,rm_0060,issue_2026_00167,1,piece,14.88,2026-08-13T10:00:00+07:00,material_consumption_00587_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00587,rm_0061,issue_2026_00167,2,piece,17.67,2026-08-13T11:00:00+07:00,material_consumption_00587_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00588,rm_0061,issue_2026_00168,1,piece,15.98,2026-08-14T10:00:00+07:00,material_consumption_00588_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00588,rm_0095,issue_2026_00168,2,kg,18.8,2026-08-14T11:00:00+07:00,material_consumption_00588_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00590,rm_0085,issue_2026_00170,1,kg,18.24,2026-09-15T10:00:00+07:00,material_consumption_00590_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00590,rm_0119,issue_2026_00170,2,piece,21.12,2026-09-15T11:00:00+07:00,material_consumption_00590_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00592,rm_0131,issue_2026_00172,1,kg,19.53,2026-01-20T10:00:00+07:00,material_consumption_00592_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00592,rm_0132,issue_2026_00172,2,kg,22.32,2026-01-20T11:00:00+07:00,material_consumption_00592_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00593,rm_0180,issue_2026_00173,1,piece,20.68,2026-02-20T10:00:00+07:00,material_consumption_00593_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00593,rm_0181,issue_2026_00173,2,piece,23.5,2026-02-20T11:00:00+07:00,material_consumption_00593_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00595,rm_0156,issue_2026_00175,1,kg,23.04,2026-03-05T10:00:00+07:00,material_consumption_00595_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00595,rm_0157,issue_2026_00175,2,kg,25.92,2026-03-05T11:00:00+07:00,material_consumption_00595_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00597,rm_0169,issue_2026_00177,1,kg,24.18,2026-04-06T10:00:00+07:00,material_consumption_00597_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00597,rm_0203,issue_2026_00177,2,kg,26.97,2026-04-06T11:00:00+07:00,material_consumption_00597_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00598,rm_0251,issue_2026_00178,1,piece,25.38,2026-04-07T10:00:00+07:00,material_consumption_00598_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00598,rm_0252,issue_2026_00178,2,piece,28.2,2026-04-07T11:00:00+07:00,material_consumption_00598_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00600,rm_0227,issue_2026_00180,1,litre,27.84,2026-05-12T10:00:00+07:00,material_consumption_00600_1,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
production_order_2026_00600,rm_0228,issue_2026_00180,2,litre,30.72,2026-05-12T11:00:00+07:00,material_consumption_00600_2,Tiêu hao thực tế đã đối chiếu với phiếu xuất vật tư.
