order_code,event_type,previous_status,new_status,note,occurred_at,idempotency_key
production_order_2026_00099,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-09T08:00:00+07:00,order_event_status_00099
production_order_2026_00099,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-11T16:00:00+07:00,order_event_progress_00099
production_order_2026_00100,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-10T08:00:00+07:00,order_event_status_00100
production_order_2026_00100,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-12T16:00:00+07:00,order_event_progress_00100
production_order_2026_00101,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-10T08:00:00+07:00,order_event_status_00101
production_order_2026_00101,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-12T16:00:00+07:00,order_event_progress_00101
production_order_2026_00102,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-11T08:00:00+07:00,order_event_status_00102
production_order_2026_00102,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-13T16:00:00+07:00,order_event_progress_00102
production_order_2026_00103,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-15T08:00:00+07:00,order_event_status_00103
production_order_2026_00103,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-17T16:00:00+07:00,order_event_progress_00103
production_order_2026_00104,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-16T08:00:00+07:00,order_event_status_00104
production_order_2026_00104,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-18T16:00:00+07:00,order_event_progress_00104
production_order_2026_00105,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-16T08:00:00+07:00,order_event_status_00105
production_order_2026_00105,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-18T16:00:00+07:00,order_event_progress_00105
production_order_2026_00106,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-17T08:00:00+07:00,order_event_status_00106
production_order_2026_00106,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-19T16:00:00+07:00,order_event_progress_00106
production_order_2026_00107,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-21T08:00:00+07:00,order_event_status_00107
production_order_2026_00107,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-23T16:00:00+07:00,order_event_progress_00107
production_order_2026_00108,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-22T08:00:00+07:00,order_event_status_00108
production_order_2026_00108,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-24T16:00:00+07:00,order_event_progress_00108
production_order_2026_00109,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-02T08:00:00+07:00,order_event_status_00109
production_order_2026_00109,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-04T16:00:00+07:00,order_event_progress_00109
production_order_2026_00110,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-03T08:00:00+07:00,order_event_status_00110
production_order_2026_00110,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-05T16:00:00+07:00,order_event_progress_00110
production_order_2026_00111,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-07T08:00:00+07:00,order_event_status_00111
production_order_2026_00111,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-09T16:00:00+07:00,order_event_progress_00111
production_order_2026_00112,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-08T08:00:00+07:00,order_event_status_00112
production_order_2026_00112,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-10T16:00:00+07:00,order_event_progress_00112
production_order_2026_00113,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-08T08:00:00+07:00,order_event_status_00113
production_order_2026_00113,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-10T16:00:00+07:00,order_event_progress_00113
production_order_2026_00114,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-09T08:00:00+07:00,order_event_status_00114
production_order_2026_00114,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-03-11T16:00:00+07:00,order_event_progress_00114
production_order_2026_00115,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-13T08:00:00+07:00,order_event_status_00115
production_order_2026_00115,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-04-15T16:00:00+07:00,order_event_progress_00115
production_order_2026_00116,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-14T08:00:00+07:00,order_event_status_00116
production_order_2026_00116,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-04-16T16:00:00+07:00,order_event_progress_00116
production_order_2026_00117,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-14T08:00:00+07:00,order_event_status_00117
production_order_2026_00117,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-05-16T16:00:00+07:00,order_event_progress_00117
production_order_2026_00118,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-15T08:00:00+07:00,order_event_status_00118
production_order_2026_00118,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-05-17T16:00:00+07:00,order_event_progress_00118
production_order_2026_00119,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-19T08:00:00+07:00,order_event_status_00119
production_order_2026_00119,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-06-21T16:00:00+07:00,order_event_progress_00119
production_order_2026_00120,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-20T08:00:00+07:00,order_event_status_00120
production_order_2026_00120,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-06-22T16:00:00+07:00,order_event_progress_00120
production_order_2026_00121,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-30T08:00:00+07:00,order_event_status_00121
production_order_2026_00121,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-07-02T16:00:00+07:00,order_event_progress_00121
production_order_2026_00122,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-01T08:00:00+07:00,order_event_status_00122
production_order_2026_00122,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-07-03T16:00:00+07:00,order_event_progress_00122
production_order_2026_00123,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-05T08:00:00+07:00,order_event_status_00123
production_order_2026_00123,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-08-07T16:00:00+07:00,order_event_progress_00123
production_order_2026_00124,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-06T08:00:00+07:00,order_event_status_00124
production_order_2026_00124,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-08T16:00:00+07:00,order_event_progress_00124
production_order_2026_00125,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-06T08:00:00+07:00,order_event_status_00125
production_order_2026_00125,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-08T16:00:00+07:00,order_event_progress_00125
production_order_2026_00126,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-07T08:00:00+07:00,order_event_status_00126
production_order_2026_00126,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-09T16:00:00+07:00,order_event_progress_00126
production_order_2026_00127,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-11T08:00:00+07:00,order_event_status_00127
production_order_2026_00127,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-13T16:00:00+07:00,order_event_progress_00127
production_order_2026_00128,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-12T08:00:00+07:00,order_event_status_00128
production_order_2026_00128,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-14T16:00:00+07:00,order_event_progress_00128
production_order_2026_00129,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-12T08:00:00+07:00,order_event_status_00129
production_order_2026_00129,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-14T16:00:00+07:00,order_event_progress_00129
production_order_2026_00130,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-13T08:00:00+07:00,order_event_status_00130
production_order_2026_00130,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-15T16:00:00+07:00,order_event_progress_00130
production_order_2026_00131,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-17T08:00:00+07:00,order_event_status_00131
production_order_2026_00131,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-19T16:00:00+07:00,order_event_progress_00131
production_order_2026_00132,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-18T08:00:00+07:00,order_event_status_00132
production_order_2026_00132,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-20T16:00:00+07:00,order_event_progress_00132
production_order_2026_00133,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-18T08:00:00+07:00,order_event_status_00133
production_order_2026_00133,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-20T16:00:00+07:00,order_event_progress_00133
production_order_2026_00134,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-19T08:00:00+07:00,order_event_status_00134
production_order_2026_00134,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-21T16:00:00+07:00,order_event_progress_00134
production_order_2026_00135,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-03T08:00:00+07:00,order_event_status_00135
production_order_2026_00135,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-05T16:00:00+07:00,order_event_progress_00135
production_order_2026_00136,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-04T08:00:00+07:00,order_event_status_00136
production_order_2026_00136,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-06T16:00:00+07:00,order_event_progress_00136
production_order_2026_00137,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-04T08:00:00+07:00,order_event_status_00137
production_order_2026_00137,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-06T16:00:00+07:00,order_event_progress_00137
production_order_2026_00138,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-05T08:00:00+07:00,order_event_status_00138
production_order_2026_00138,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-07T16:00:00+07:00,order_event_progress_00138
production_order_2026_00139,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-09T08:00:00+07:00,order_event_status_00139
production_order_2026_00139,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-11T16:00:00+07:00,order_event_progress_00139
production_order_2026_00140,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-10T08:00:00+07:00,order_event_status_00140
production_order_2026_00140,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-12T16:00:00+07:00,order_event_progress_00140
production_order_2026_00141,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-10T08:00:00+07:00,order_event_status_00141
production_order_2026_00141,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-12T16:00:00+07:00,order_event_progress_00141
