order_code,bom_code,bom_line_code,material_item_code,unit_code,base_quantity_snapshot,scrap_percent_snapshot,required_quantity
production_order_2026_00052,bom_fg_0052,bom_fg_0052_line_05,rm_0014,kg,1000,0.0,979.583
production_order_2026_00053,bom_fg_0053,bom_fg_0053_line_01,rm_0261,kg,1000,0.5,6473.75172
production_order_2026_00053,bom_fg_0053,bom_fg_0053_line_02,rm_0278,kg,1000,1.0,322.5334
production_order_2026_00053,bom_fg_0053,bom_fg_0053_line_03,rm_0295,kg,1000,1.5,592.69504
production_order_2026_00053,bom_fg_0053,bom_fg_0053_line_04,rm_0002,kg,1000,2.0,865.50264
production_order_2026_00053,bom_fg_0053,bom_fg_0053_line_05,rm_0019,kg,1000,0.0,1113.128
production_order_2026_00054,bom_fg_0054,bom_fg_0054_line_01,rm_0266,kg,1000,0.5,6691.952295
production_order_2026_00054,bom_fg_0054,bom_fg_0054_line_02,rm_0283,kg,1000,1.0,448.97328
production_order_2026_00054,bom_fg_0054,bom_fg_0054_line_03,rm_0300,kg,1000,1.5,723.793455
production_order_2026_00054,bom_fg_0054,bom_fg_0054_line_04,rm_0007,kg,1000,2.0,1001.29932
production_order_2026_00054,bom_fg_0054,bom_fg_0054_line_05,rm_0024,kg,1000,0.0,1250.235
production_order_2026_00055,bom_fg_0055,bom_fg_0055_line_01,rm_0271,kg,1000,0.5,302.23968
production_order_2026_00055,bom_fg_0055,bom_fg_0055_line_02,rm_0288,kg,1000,1.0,579.01078
production_order_2026_00055,bom_fg_0055,bom_fg_0055_line_03,rm_0305,piece,1000,1.5,858.5073
production_order_2026_00055,bom_fg_0055,bom_fg_0055_line_04,rm_0012,kg,1000,2.0,1140.72924
production_order_2026_00055,bom_fg_0055,bom_fg_0055_line_05,rm_0029,kg,1000,0.0,1390.904
production_order_2026_00056,bom_fg_0056,bom_fg_0056_line_01,rm_0276,kg,1000,0.5,431.220375
production_order_2026_00056,bom_fg_0056,bom_fg_0056_line_02,rm_0293,litre,1000,1.0,712.6459
production_order_2026_00056,bom_fg_0056,bom_fg_0056_line_03,rm_0310,piece,1000,1.5,996.836575
production_order_2026_00056,bom_fg_0056,bom_fg_0056_line_04,rm_0017,kg,1000,2.0,1283.7924
production_order_2026_00056,bom_fg_0056,bom_fg_0056_line_05,rm_0034,litre,1000,0.0,1535.135
production_order_2026_00057,bom_fg_0057,bom_fg_0057_line_01,rm_0281,kg,1000,0.5,563.78088
production_order_2026_00057,bom_fg_0057,bom_fg_0057_line_02,rm_0298,kg,1000,1.0,849.87864
production_order_2026_00057,bom_fg_0057,bom_fg_0057_line_03,rm_0005,kg,1000,1.5,1138.78128
production_order_2026_00057,bom_fg_0057,bom_fg_0057_line_04,rm_0022,kg,1000,2.0,1430.4888
production_order_2026_00057,bom_fg_0057,bom_fg_0057_line_05,rm_0039,kg,1000,0.0,1682.928
production_order_2026_00058,bom_fg_0058,bom_fg_0058_line_01,rm_0286,kg,1000,0.5,699.921195
production_order_2026_00058,bom_fg_0058,bom_fg_0058_line_02,rm_0303,kg,1000,1.0,990.709
production_order_2026_00058,bom_fg_0058,bom_fg_0058_line_03,rm_0010,kg,1000,1.5,1284.341415
production_order_2026_00058,bom_fg_0058,bom_fg_0058_line_04,rm_0027,kg,1000,2.0,1580.81844
production_order_2026_00058,bom_fg_0058,bom_fg_0058_line_05,rm_0044,kg,1000,0.0,1834.283
production_order_2026_00059,bom_fg_0059,bom_fg_0059_line_01,rm_0291,litre,1000,0.5,839.64132
production_order_2026_00059,bom_fg_0059,bom_fg_0059_line_02,rm_0308,piece,1000,1.0,1135.13698
production_order_2026_00059,bom_fg_0059,bom_fg_0059_line_03,rm_0015,kg,1000,1.5,1433.51698
production_order_2026_00059,bom_fg_0059,bom_fg_0059_line_04,rm_0032,kg,1000,2.0,1734.78132
production_order_2026_00059,bom_fg_0059,bom_fg_0059_line_05,rm_0049,piece,1000,0.0,1989.2
production_order_2026_00060,bom_fg_0060,bom_fg_0060_line_01,rm_0296,kg,1000,0.5,203.061255
production_order_2026_00060,bom_fg_0060,bom_fg_0060_line_02,rm_0003,kg,1000,1.0,265.08258
production_order_2026_00060,bom_fg_0060,bom_fg_0060_line_03,rm_0020,kg,1000,1.5,327.707975
production_order_2026_00060,bom_fg_0060,bom_fg_0060_line_04,rm_0037,litre,1000,2.0,390.93744
production_order_2026_00060,bom_fg_0060,bom_fg_0060_line_05,rm_0054,piece,1000,0.0,443.679
production_order_2026_00061,bom_fg_0061,bom_fg_0061_line_01,rm_0301,kg,1000,0.5,245.421
production_order_2026_00061,bom_fg_0061,bom_fg_0061_line_02,rm_0008,litre,1000,1.0,311.6658
production_order_2026_00061,bom_fg_0061,bom_fg_0061_line_03,rm_0025,kg,1000,1.5,378.5544
production_order_2026_00061,bom_fg_0061,bom_fg_0061_line_04,rm_0042,kg,1000,2.0,446.0868
production_order_2026_00061,bom_fg_0061,bom_fg_0061_line_05,rm_0059,piece,1000,0.0,501.72
production_order_2026_00062,bom_fg_0062,bom_fg_0062_line_01,rm_0306,piece,1000,0.5,291.360555
production_order_2026_00062,bom_fg_0062,bom_fg_0062_line_02,rm_0013,litre,1000,1.0,361.84664
production_order_2026_00062,bom_fg_0062,bom_fg_0062_line_03,rm_0030,kg,1000,1.5,433.016255
production_order_2026_00062,bom_fg_0062,bom_fg_0062_line_04,rm_0047,kg,1000,2.0,504.8694
production_order_2026_00062,bom_fg_0062,bom_fg_0062_line_05,rm_0064,piece,1000,0.0,563.323
production_order_2026_00063,bom_fg_0063,bom_fg_0063_line_01,rm_0001,litre,1000,0.5,340.87992
production_order_2026_00063,bom_fg_0063,bom_fg_0063_line_02,rm_0018,kg,1000,1.0,415.6251
production_order_2026_00063,bom_fg_0063,bom_fg_0063_line_03,rm_0035,litre,1000,1.5,491.09354
production_order_2026_00063,bom_fg_0063,bom_fg_0063_line_04,rm_0052,piece,1000,2.0,567.28524
production_order_2026_00063,bom_fg_0063,bom_fg_0063_line_05,rm_0069,kg,1000,0.0,628.488
production_order_2026_00064,bom_fg_0064,bom_fg_0064_line_01,rm_0006,kg,1000,0.5,393.979095
production_order_2026_00064,bom_fg_0064,bom_fg_0064_line_02,rm_0023,kg,1000,1.0,473.00118
production_order_2026_00064,bom_fg_0064,bom_fg_0064_line_03,rm_0040,kg,1000,1.5,552.786255
production_order_2026_00064,bom_fg_0064,bom_fg_0064_line_04,rm_0057,piece,1000,2.0,633.33432
production_order_2026_00064,bom_fg_0064,bom_fg_0064_line_05,rm_0074,kg,1000,0.0,697.215
production_order_2026_00065,bom_fg_0065,bom_fg_0065_line_01,rm_0011,kg,1000,0.5,450.65808
production_order_2026_00065,bom_fg_0065,bom_fg_0065_line_02,rm_0028,kg,1000,1.0,533.97488
production_order_2026_00065,bom_fg_0065,bom_fg_0065_line_03,rm_0045,kg,1000,1.5,618.0944
production_order_2026_00065,bom_fg_0065,bom_fg_0065_line_04,rm_0062,piece,1000,2.0,703.01664
production_order_2026_00065,bom_fg_0065,bom_fg_0065_line_05,rm_0079,kg,1000,0.0,769.504
production_order_2026_00066,bom_fg_0066,bom_fg_0066_line_01,rm_0016,kg,1000,0.5,510.916875
production_order_2026_00066,bom_fg_0066,bom_fg_0066_line_02,rm_0033,litre,1000,1.0,598.5462
production_order_2026_00066,bom_fg_0066,bom_fg_0066_line_03,rm_0050,piece,1000,1.5,687.017975
production_order_2026_00066,bom_fg_0066,bom_fg_0066_line_04,rm_0067,kg,1000,2.0,776.3322
production_order_2026_00066,bom_fg_0066,bom_fg_0066_line_05,rm_0084,kg,1000,0.0,845.355
production_order_2026_00067,bom_fg_0067,bom_fg_0067_line_01,rm_0021,kg,1000,0.5,574.75548
production_order_2026_00067,bom_fg_0067,bom_fg_0067_line_02,rm_0038,litre,1000,1.0,666.71514
production_order_2026_00067,bom_fg_0067,bom_fg_0067_line_03,rm_0055,piece,1000,1.5,759.55698
production_order_2026_00067,bom_fg_0067,bom_fg_0067_line_04,rm_0072,litre,1000,2.0,853.281
production_order_2026_00067,bom_fg_0067,bom_fg_0067_line_05,rm_0089,kg,1000,0.0,924.768
production_order_2026_00068,bom_fg_0068,bom_fg_0068_line_01,rm_0026,kg,1000,0.5,642.173895
production_order_2026_00068,bom_fg_0068,bom_fg_0068_line_02,rm_0043,kg,1000,1.0,738.4817
production_order_2026_00068,bom_fg_0068,bom_fg_0068_line_03,rm_0060,piece,1000,1.5,835.711415
production_order_2026_00068,bom_fg_0068,bom_fg_0068_line_04,rm_0077,litre,1000,2.0,933.86304
production_order_2026_00068,bom_fg_0068,bom_fg_0068_line_05,rm_0094,kg,1000,0.0,1007.743
production_order_2026_00069,bom_fg_0069,bom_fg_0069_line_01,rm_0031,kg,1000,0.5,713.17212
production_order_2026_00069,bom_fg_0069,bom_fg_0069_line_02,rm_0048,kg,1000,1.0,813.84588
production_order_2026_00069,bom_fg_0069,bom_fg_0069_line_03,rm_0065,litre,1000,1.5,915.48128
production_order_2026_00069,bom_fg_0069,bom_fg_0069_line_04,rm_0082,kg,1000,2.0,1018.07832
production_order_2026_00069,bom_fg_0069,bom_fg_0069_line_05,rm_0099,litre,1000,0.0,1094.28
production_order_2026_00070,bom_fg_0070,bom_fg_0070_line_01,rm_0036,litre,1000,0.5,787.750155
production_order_2026_00070,bom_fg_0070,bom_fg_0070_line_02,rm_0053,piece,1000,1.0,892.80768
production_order_2026_00070,bom_fg_0070,bom_fg_0070_line_03,rm_0070,kg,1000,1.5,998.866575
production_order_2026_00070,bom_fg_0070,bom_fg_0070_line_04,rm_0087,kg,1000,2.0,1105.92684
production_order_2026_00070,bom_fg_0070,bom_fg_0070_line_05,rm_0104,kg,1000,0.0,1184.379
production_order_2026_00071,bom_fg_0071,bom_fg_0071_line_01,rm_0041,kg,1000,0.5,865.908
production_order_2026_00071,bom_fg_0071,bom_fg_0071_line_02,rm_0058,kg,1000,1.0,975.3671
production_order_2026_00071,bom_fg_0071,bom_fg_0071_line_03,rm_0075,kg,1000,1.5,1085.8673
production_order_2026_00071,bom_fg_0071,bom_fg_0071_line_04,rm_0092,kg,1000,2.0,1197.4086
production_order_2026_00071,bom_fg_0071,bom_fg_0071_line_05,rm_0109,kg,1000,0.0,1278.04
production_order_2026_00072,bom_fg_0072,bom_fg_0072_line_01,rm_0046,kg,1000,0.5,947.645655
production_order_2026_00072,bom_fg_0072,bom_fg_0072_line_02,rm_0063,piece,1000,1.0,1061.52414
production_order_2026_00072,bom_fg_0072,bom_fg_0072_line_03,rm_0080,kg,1000,1.5,1176.483455
production_order_2026_00072,bom_fg_0072,bom_fg_0072_line_04,rm_0097,litre,1000,2.0,1292.5236
production_order_2026_00072,bom_fg_0072,bom_fg_0072_line_05,rm_0114,piece,1000,0.0,1375.263
production_order_2026_00073,bom_fg_0073,bom_fg_0073_line_01,rm_0051,piece,1000,0.5,1032.96312
production_order_2026_00073,bom_fg_0073,bom_fg_0073_line_02,rm_0068,kg,1000,1.0,1151.2788
production_order_2026_00073,bom_fg_0073,bom_fg_0073_line_03,rm_0085,kg,1000,1.5,1270.71504
production_order_2026_00073,bom_fg_0073,bom_fg_0073_line_04,rm_0102,litre,1000,2.0,1391.27184
production_order_2026_00073,bom_fg_0073,bom_fg_0073_line_05,rm_0119,piece,1000,0.0,1476.048
production_order_2026_00074,bom_fg_0074,bom_fg_0074_line_01,rm_0056,piece,1000,0.5,1121.860395
production_order_2026_00074,bom_fg_0074,bom_fg_0074_line_02,rm_0073,kg,1000,1.0,1244.63108
production_order_2026_00074,bom_fg_0074,bom_fg_0074_line_03,rm_0090,kg,1000,1.5,1368.562055
production_order_2026_00074,bom_fg_0074,bom_fg_0074_line_04,rm_0107,kg,1000,2.0,1493.65332
production_order_2026_00074,bom_fg_0074,bom_fg_0074_line_05,rm_0124,piece,1000,0.0,1580.395
production_order_2026_00075,bom_fg_0075,bom_fg_0075_line_01,rm_0061,piece,1000,0.5,1214.33748
production_order_2026_00075,bom_fg_0075,bom_fg_0075_line_02,rm_0078,kg,1000,1.0,1341.58098
production_order_2026_00075,bom_fg_0075,bom_fg_0075_line_03,rm_0095,kg,1000,1.5,1470.0245
production_order_2026_00075,bom_fg_0075,bom_fg_0075_line_04,rm_0112,kg,1000,2.0,1599.66804
production_order_2026_00075,bom_fg_0075,bom_fg_0075_line_05,rm_0129,litre,1000,0.0,1688.304
production_order_2026_00076,bom_fg_0076,bom_fg_0076_line_01,rm_0066,kg,1000,0.5,1310.394375
production_order_2026_00076,bom_fg_0076,bom_fg_0076_line_02,rm_0083,kg,1000,1.0,1442.1285
production_order_2026_00076,bom_fg_0076,bom_fg_0076_line_03,rm_0100,litre,1000,1.5,1575.102375
production_order_2026_00076,bom_fg_0076,bom_fg_0076_line_04,rm_0117,piece,1000,2.0,1709.316
production_order_2026_00076,bom_fg_0076,bom_fg_0076_line_05,rm_0134,kg,1000,0.0,1799.775
production_order_2026_00077,bom_fg_0077,bom_fg_0077_line_01,rm_0071,kg,1000,0.5,1410.03108
production_order_2026_00077,bom_fg_0077,bom_fg_0077_line_02,rm_0088,kg,1000,1.0,1546.27364
production_order_2026_00077,bom_fg_0077,bom_fg_0077_line_03,rm_0105,kg,1000,1.5,1683.79568
production_order_2026_00077,bom_fg_0077,bom_fg_0077_line_04,rm_0122,kg,1000,2.0,1822.5972
production_order_2026_00077,bom_fg_0077,bom_fg_0077_line_05,rm_0139,kg,1000,0.0,1914.808
production_order_2026_00078,bom_fg_0078,bom_fg_0078_line_01,rm_0076,kg,1000,0.5,1513.247595
production_order_2026_00078,bom_fg_0078,bom_fg_0078_line_02,rm_0093,kg,1000,1.0,1654.0164
production_order_2026_00078,bom_fg_0078,bom_fg_0078_line_03,rm_0110,kg,1000,1.5,1796.104415
production_order_2026_00078,bom_fg_0078,bom_fg_0078_line_04,rm_0127,piece,1000,2.0,1939.51164
production_order_2026_00078,bom_fg_0078,bom_fg_0078_line_05,rm_0144,kg,1000,0.0,2033.403
production_order_2026_00079,bom_fg_0079,bom_fg_0079_line_01,rm_0081,kg,1000,0.5,1620.04392
production_order_2026_00079,bom_fg_0079,bom_fg_0079_line_02,rm_0098,litre,1000,1.0,1765.35678
production_order_2026_00079,bom_fg_0079,bom_fg_0079_line_03,rm_0115,piece,1000,1.5,1912.02858
production_order_2026_00079,bom_fg_0079,bom_fg_0079_line_04,rm_0132,kg,1000,2.0,2060.05932
production_order_2026_00079,bom_fg_0079,bom_fg_0079_line_05,rm_0149,kg,1000,0.0,2155.56
production_order_2026_00080,bom_fg_0080,bom_fg_0080_line_01,rm_0086,kg,1000,0.5,1730.420055
production_order_2026_00080,bom_fg_0080,bom_fg_0080_line_02,rm_0103,kg,1000,1.0,1880.29478
production_order_2026_00080,bom_fg_0080,bom_fg_0080_line_03,rm_0120,piece,1000,1.5,2031.568175
production_order_2026_00080,bom_fg_0080,bom_fg_0080_line_04,rm_0137,kg,1000,2.0,2184.24024
production_order_2026_00080,bom_fg_0080,bom_fg_0080_line_05,rm_0154,kg,1000,0.0,2281.279
production_order_2026_00081,bom_fg_0081,bom_fg_0081_line_01,rm_0091,kg,1000,0.5,1844.376
production_order_2026_00081,bom_fg_0081,bom_fg_0081_line_02,rm_0108,kg,1000,1.0,1998.8304
production_order_2026_00081,bom_fg_0081,bom_fg_0081_line_03,rm_0125,piece,1000,1.5,2154.7232
production_order_2026_00081,bom_fg_0081,bom_fg_0081_line_04,rm_0142,kg,1000,2.0,2312.0544
production_order_2026_00081,bom_fg_0081,bom_fg_0081_line_05,rm_0159,kg,1000,0.0,2410.56
production_order_2026_00082,bom_fg_0082,bom_fg_0082_line_01,rm_0096,kg,1000,0.5,1961.911755
production_order_2026_00082,bom_fg_0082,bom_fg_0082_line_02,rm_0113,piece,1000,1.0,2120.96364
production_order_2026_00082,bom_fg_0082,bom_fg_0082_line_03,rm_0130,kg,1000,1.5,2281.493655
production_order_2026_00082,bom_fg_0082,bom_fg_0082_line_04,rm_0147,kg,1000,2.0,2443.5018
production_order_2026_00082,bom_fg_0082,bom_fg_0082_line_05,rm_0164,litre,1000,0.0,2543.403
production_order_2026_00083,bom_fg_0083,bom_fg_0083_line_01,rm_0101,litre,1000,0.5,2083.02732
production_order_2026_00083,bom_fg_0083,bom_fg_0083_line_02,rm_0118,piece,1000,1.0,2246.6945
production_order_2026_00083,bom_fg_0083,bom_fg_0083_line_03,rm_0135,kg,1000,1.5,2411.87954
production_order_2026_00083,bom_fg_0083,bom_fg_0083_line_04,rm_0152,kg,1000,2.0,2578.58244
production_order_2026_00083,bom_fg_0083,bom_fg_0083_line_05,rm_0169,kg,1000,0.0,2679.808
production_order_2026_00084,bom_fg_0084,bom_fg_0084_line_01,rm_0106,kg,1000,0.5,2207.722695
production_order_2026_00084,bom_fg_0084,bom_fg_0084_line_02,rm_0123,piece,1000,1.0,2376.02298
production_order_2026_00084,bom_fg_0084,bom_fg_0084_line_03,rm_0140,kg,1000,1.5,2545.880855
production_order_2026_00084,bom_fg_0084,bom_fg_0084_line_04,rm_0157,kg,1000,2.0,2717.29632
production_order_2026_00084,bom_fg_0084,bom_fg_0084_line_05,rm_0174,kg,1000,0.0,2819.775
production_order_2026_00085,bom_fg_0085,bom_fg_0085_line_01,rm_0111,kg,1000,0.5,2335.99788
production_order_2026_00085,bom_fg_0085,bom_fg_0085_line_02,rm_0128,piece,1000,1.0,2508.94908
production_order_2026_00085,bom_fg_0085,bom_fg_0085_line_03,rm_0145,kg,1000,1.5,2683.4976
production_order_2026_00085,bom_fg_0085,bom_fg_0085_line_04,rm_0162,litre,1000,2.0,2859.64344
production_order_2026_00085,bom_fg_0085,bom_fg_0085_line_05,rm_0179,piece,1000,0.0,2963.304
production_order_2026_00086,bom_fg_0086,bom_fg_0086_line_01,rm_0116,piece,1000,0.5,2467.852875
production_order_2026_00086,bom_fg_0086,bom_fg_0086_line_02,rm_0133,kg,1000,1.0,2645.4728
production_order_2026_00086,bom_fg_0086,bom_fg_0086_line_03,rm_0150,kg,1000,1.5,2824.729775
production_order_2026_00086,bom_fg_0086,bom_fg_0086_line_04,rm_0167,kg,1000,2.0,3005.6238
production_order_2026_00086,bom_fg_0086,bom_fg_0086_line_05,rm_0184,piece,1000,0.0,3110.395
production_order_2026_00087,bom_fg_0087,bom_fg_0087_line_01,rm_0121,piece,1000,0.5,2603.28768
production_order_2026_00087,bom_fg_0087,bom_fg_0087_line_02,rm_0138,kg,1000,1.0,2785.59414
production_order_2026_00087,bom_fg_0087,bom_fg_0087_line_03,rm_0155,kg,1000,1.5,2969.57738
production_order_2026_00087,bom_fg_0087,bom_fg_0087_line_04,rm_0172,kg,1000,2.0,3155.2374
production_order_2026_00087,bom_fg_0087,bom_fg_0087_line_05,rm_0189,piece,1000,0.0,3261.048
production_order_2026_00088,bom_fg_0088,bom_fg_0088_line_01,rm_0126,piece,1000,0.5,2742.302295
production_order_2026_00088,bom_fg_0088,bom_fg_0088_line_02,rm_0143,kg,1000,1.0,2929.3131
production_order_2026_00088,bom_fg_0088,bom_fg_0088_line_03,rm_0160,kg,1000,1.5,3118.040415
production_order_2026_00088,bom_fg_0088,bom_fg_0088_line_04,rm_0177,piece,1000,2.0,3308.48424
production_order_2026_00088,bom_fg_0088,bom_fg_0088_line_05,rm_0194,kg,1000,0.0,3415.263
production_order_2026_00089,bom_fg_0089,bom_fg_0089_line_01,rm_0131,kg,1000,0.5,2884.89672
production_order_2026_00089,bom_fg_0089,bom_fg_0089_line_02,rm_0148,kg,1000,1.0,3076.62968
production_order_2026_00089,bom_fg_0089,bom_fg_0089_line_03,rm_0165,litre,1000,1.5,3270.11888
production_order_2026_00089,bom_fg_0089,bom_fg_0089_line_04,rm_0182,piece,1000,2.0,3465.36432
production_order_2026_00089,bom_fg_0089,bom_fg_0089_line_05,rm_0199,kg,1000,0.0,3573.04
production_order_2026_00090,bom_fg_0090,bom_fg_0090_line_01,rm_0136,litre,1000,0.5,3031.070955
production_order_2026_00090,bom_fg_0090,bom_fg_0090_line_02,rm_0153,kg,1000,1.0,3227.54388
production_order_2026_00090,bom_fg_0090,bom_fg_0090_line_03,rm_0170,kg,1000,1.5,3425.812775
production_order_2026_00090,bom_fg_0090,bom_fg_0090_line_04,rm_0187,piece,1000,2.0,3625.87764
production_order_2026_00090,bom_fg_0090,bom_fg_0090_line_05,rm_0204,kg,1000,0.0,3734.379
production_order_2026_00091,bom_fg_0091,bom_fg_0091_line_01,rm_0141,litre,1000,0.5,3180.825
production_order_2026_00091,bom_fg_0091,bom_fg_0091_line_02,rm_0158,kg,1000,1.0,3382.0557
production_order_2026_00091,bom_fg_0091,bom_fg_0091_line_03,rm_0175,kg,1000,1.5,3585.1221
production_order_2026_00091,bom_fg_0091,bom_fg_0091_line_04,rm_0192,piece,1000,2.0,3790.0242
production_order_2026_00091,bom_fg_0091,bom_fg_0091_line_05,rm_0209,kg,1000,0.0,3899.28
production_order_2026_00092,bom_fg_0092,bom_fg_0092_line_01,rm_0146,kg,1000,0.5,3334.158855
production_order_2026_00092,bom_fg_0092,bom_fg_0092_line_02,rm_0163,litre,1000,1.0,3540.16514
production_order_2026_00092,bom_fg_0092,bom_fg_0092_line_03,rm_0180,piece,1000,1.5,3748.046855
production_order_2026_00092,bom_fg_0092,bom_fg_0092_line_04,rm_0197,kg,1000,2.0,3957.804
production_order_2026_00092,bom_fg_0092,bom_fg_0092_line_05,rm_0214,kg,1000,0.0,4067.743
production_order_2026_00093,bom_fg_0093,bom_fg_0093_line_01,rm_0151,kg,1000,0.5,3491.07252
production_order_2026_00093,bom_fg_0093,bom_fg_0093_line_02,rm_0168,kg,1000,1.0,3701.8722
production_order_2026_00093,bom_fg_0093,bom_fg_0093_line_03,rm_0185,piece,1000,1.5,3914.58704
production_order_2026_00093,bom_fg_0093,bom_fg_0093_line_04,rm_0202,kg,1000,2.0,4129.21704
production_order_2026_00093,bom_fg_0093,bom_fg_0093_line_05,rm_0219,kg,1000,0.0,4239.768
production_order_2026_00094,bom_fg_0094,bom_fg_0094_line_01,rm_0156,kg,1000,0.5,3651.565995
production_order_2026_00094,bom_fg_0094,bom_fg_0094_line_02,rm_0173,kg,1000,1.0,3867.17688
production_order_2026_00094,bom_fg_0094,bom_fg_0094_line_03,rm_0190,piece,1000,1.5,4084.742655
production_order_2026_00094,bom_fg_0094,bom_fg_0094_line_04,rm_0207,kg,1000,2.0,4304.26332
production_order_2026_00094,bom_fg_0094,bom_fg_0094_line_05,rm_0224,kg,1000,0.0,4415.355
production_order_2026_00095,bom_fg_0095,bom_fg_0095_line_01,rm_0161,litre,1000,0.5,3815.63928
production_order_2026_00095,bom_fg_0095,bom_fg_0095_line_02,rm_0178,piece,1000,1.0,4036.07918
production_order_2026_00095,bom_fg_0095,bom_fg_0095_line_03,rm_0195,kg,1000,1.5,4258.5137
production_order_2026_00095,bom_fg_0095,bom_fg_0095_line_04,rm_0212,kg,1000,2.0,4482.94284
production_order_2026_00095,bom_fg_0095,bom_fg_0095_line_05,rm_0229,litre,1000,0.0,4594.504
production_order_2026_00096,bom_fg_0096,bom_fg_0096_line_01,rm_0166,litre,1000,0.5,3983.292375
production_order_2026_00096,bom_fg_0096,bom_fg_0096_line_02,rm_0183,piece,1000,1.0,4208.5791
production_order_2026_00096,bom_fg_0096,bom_fg_0096_line_03,rm_0200,litre,1000,1.5,4435.900175
production_order_2026_00096,bom_fg_0096,bom_fg_0096_line_04,rm_0217,kg,1000,2.0,4665.2556
production_order_2026_00096,bom_fg_0096,bom_fg_0096_line_05,rm_0234,kg,1000,0.0,4777.215
production_order_2026_00097,bom_fg_0097,bom_fg_0097_line_01,rm_0171,kg,1000,0.5,4154.52528
production_order_2026_00097,bom_fg_0097,bom_fg_0097_line_02,rm_0188,piece,1000,1.0,4384.67664
production_order_2026_00097,bom_fg_0097,bom_fg_0097_line_03,rm_0205,litre,1000,1.5,4616.90208
production_order_2026_00097,bom_fg_0097,bom_fg_0097_line_04,rm_0222,kg,1000,2.0,4851.2016
production_order_2026_00097,bom_fg_0097,bom_fg_0097_line_05,rm_0239,kg,1000,0.0,4963.488
production_order_2026_00098,bom_fg_0098,bom_fg_0098_line_01,rm_0176,kg,1000,0.5,4329.337995
production_order_2026_00098,bom_fg_0098,bom_fg_0098_line_02,rm_0193,litre,1000,1.0,4564.3718
production_order_2026_00098,bom_fg_0098,bom_fg_0098_line_03,rm_0210,kg,1000,1.5,4801.519415
production_order_2026_00098,bom_fg_0098,bom_fg_0098_line_04,rm_0227,litre,1000,2.0,5040.78084
production_order_2026_00098,bom_fg_0098,bom_fg_0098_line_05,rm_0244,piece,1000,0.0,5153.323
production_order_2026_00099,bom_fg_0099,bom_fg_0099_line_01,rm_0181,piece,1000,0.5,4507.73052
production_order_2026_00099,bom_fg_0099,bom_fg_0099_line_02,rm_0198,kg,1000,1.0,4747.66458
