request_code,employee_code,leave_type_code,starts_on,ends_on,is_paid,reason,status,decided_at,decision_note
leave_2025_00673,vmk0048,personal_unpaid,2025-01-01,2025-01-01,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2024-12-29T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00674,vmk0065,maternity_leave,2026-08-14,2026-08-15,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-08-11T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00675,vmk0082,family_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00676,vmk0099,annual_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00677,vmk0116,sick_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00678,vmk0133,personal_unpaid,2026-12-18,2026-12-20,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-12-15T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00679,vmk0150,maternity_leave,2025-07-07,2025-07-07,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-07-04T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00680,vmk0167,family_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00681,vmk0184,annual_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00682,vmk0201,sick_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00683,vmk0218,personal_unpaid,2025-11-11,2025-11-12,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-11-08T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00684,vmk0235,maternity_leave,2026-06-24,2026-06-26,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-06-21T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00685,vmk0252,family_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00686,vmk0269,annual_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00687,vmk0286,sick_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00688,vmk0303,personal_unpaid,2026-10-04,2026-10-04,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-10-01T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00689,vmk0320,maternity_leave,2025-05-17,2025-05-18,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-05-14T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00690,vmk0337,family_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00691,vmk0354,annual_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00692,vmk0371,sick_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00693,vmk0388,personal_unpaid,2025-09-21,2025-09-23,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-09-18T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00694,vmk0405,maternity_leave,2026-04-10,2026-04-10,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-04-07T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00695,vmk0422,family_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00696,vmk0439,annual_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00697,vmk0456,sick_leave,2025-01-01,2025-01-01,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00698,vmk0473,personal_unpaid,2026-08-14,2026-08-15,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-08-11T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00699,vmk0490,maternity_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-02-28T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00700,vmk0507,family_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00701,vmk0524,annual_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00702,vmk0541,sick_leave,2026-12-18,2026-12-20,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00703,vmk0558,personal_unpaid,2025-07-07,2025-07-07,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-07-04T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00704,vmk0005,maternity_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-02-17T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00705,vmk0022,family_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00706,vmk0039,annual_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00707,vmk0056,sick_leave,2025-11-11,2025-11-12,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00708,vmk0073,personal_unpaid,2026-06-24,2026-06-26,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-06-21T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00709,vmk0090,maternity_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-01-10T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00710,vmk0107,family_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00711,vmk0124,annual_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00712,vmk0141,sick_leave,2026-10-04,2026-10-04,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00713,vmk0158,personal_unpaid,2025-05-17,2025-05-18,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-05-14T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00714,vmk0175,maternity_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-12-03T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00715,vmk0192,family_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00716,vmk0209,annual_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00717,vmk0226,sick_leave,2025-09-21,2025-09-23,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00718,vmk0243,personal_unpaid,2026-04-10,2026-04-10,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-04-07T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00719,vmk0260,maternity_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-11-20T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00720,vmk0277,family_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00721,vmk0294,annual_leave,2025-01-01,2025-01-01,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00722,vmk0311,sick_leave,2026-08-14,2026-08-15,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00723,vmk0328,personal_unpaid,2025-03-03,2025-03-05,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-02-28T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00724,vmk0345,maternity_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-10-13T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00725,vmk0362,family_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00726,vmk0379,annual_leave,2026-12-18,2026-12-20,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00727,vmk0396,sick_leave,2025-07-07,2025-07-07,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00728,vmk0413,personal_unpaid,2026-02-20,2026-02-21,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-02-17T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00729,vmk0430,maternity_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-09-06T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00730,vmk0447,family_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00731,vmk0464,annual_leave,2025-11-11,2025-11-12,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00732,vmk0481,sick_leave,2026-06-24,2026-06-26,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00733,vmk0498,personal_unpaid,2025-01-13,2025-01-13,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-01-10T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00734,vmk0515,maternity_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-07-30T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00735,vmk0532,family_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00736,vmk0549,annual_leave,2026-10-04,2026-10-04,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00737,vmk0566,sick_leave,2025-05-17,2025-05-18,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00738,vmk0013,personal_unpaid,2026-12-06,2026-12-08,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-12-03T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00739,vmk0030,maternity_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-07-16T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00740,vmk0047,family_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00741,vmk0064,annual_leave,2025-09-21,2025-09-23,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00742,vmk0081,sick_leave,2026-04-10,2026-04-10,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00743,vmk0098,personal_unpaid,2025-11-23,2025-11-24,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-11-20T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00744,vmk0115,maternity_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-06-09T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00745,vmk0132,family_leave,2025-01-01,2025-01-01,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00746,vmk0149,annual_leave,2026-08-14,2026-08-15,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00747,vmk0166,sick_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00748,vmk0183,personal_unpaid,2026-10-16,2026-10-16,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-10-13T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00749,vmk0200,maternity_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-05-02T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00750,vmk0217,family_leave,2026-12-18,2026-12-20,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00751,vmk0234,annual_leave,2025-07-07,2025-07-07,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00752,vmk0251,sick_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00753,vmk0268,personal_unpaid,2025-09-09,2025-09-11,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-09-06T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00754,vmk0285,maternity_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-04-19T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00755,vmk0302,family_leave,2025-11-11,2025-11-12,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00756,vmk0319,annual_leave,2026-06-24,2026-06-26,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00757,vmk0336,sick_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00758,vmk0353,personal_unpaid,2026-08-02,2026-08-03,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-07-30T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00759,vmk0370,maternity_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-03-12T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00760,vmk0387,family_leave,2026-10-04,2026-10-04,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00761,vmk0404,annual_leave,2025-05-17,2025-05-18,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00762,vmk0421,sick_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00763,vmk0438,personal_unpaid,2025-07-19,2025-07-19,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-07-16T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00764,vmk0455,maternity_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-02-05T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00765,vmk0472,family_leave,2025-09-21,2025-09-23,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00766,vmk0489,annual_leave,2026-04-10,2026-04-10,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00767,vmk0506,sick_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00768,vmk0523,personal_unpaid,2026-06-12,2026-06-14,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-06-09T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00769,vmk0540,maternity_leave,2025-01-01,2025-01-01,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2024-12-29T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00770,vmk0557,family_leave,2026-08-14,2026-08-15,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00771,vmk0004,annual_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00772,vmk0021,sick_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00773,vmk0038,personal_unpaid,2025-05-05,2025-05-06,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-05-02T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00774,vmk0055,maternity_leave,2026-12-18,2026-12-20,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-12-15T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00775,vmk0072,family_leave,2025-07-07,2025-07-07,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00776,vmk0089,annual_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00777,vmk0106,sick_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00778,vmk0123,personal_unpaid,2026-04-22,2026-04-22,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-04-19T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00779,vmk0140,maternity_leave,2025-11-11,2025-11-12,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-11-08T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00780,vmk0157,family_leave,2026-06-24,2026-06-26,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00781,vmk0174,annual_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00782,vmk0191,sick_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00783,vmk0208,personal_unpaid,2025-03-15,2025-03-17,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-03-12T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00784,vmk0225,maternity_leave,2026-10-04,2026-10-04,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-10-01T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00785,vmk0242,family_leave,2025-05-17,2025-05-18,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00786,vmk0259,annual_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00787,vmk0276,sick_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00788,vmk0293,personal_unpaid,2026-02-08,2026-02-09,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-02-05T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00789,vmk0310,maternity_leave,2025-09-21,2025-09-23,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-09-18T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00790,vmk0327,family_leave,2026-04-10,2026-04-10,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00791,vmk0344,annual_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00792,vmk0361,sick_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00793,vmk0378,personal_unpaid,2025-01-01,2025-01-01,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2024-12-29T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00794,vmk0395,maternity_leave,2026-08-14,2026-08-15,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-08-11T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00795,vmk0412,family_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00796,vmk0429,annual_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00797,vmk0446,sick_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00798,vmk0463,personal_unpaid,2026-12-18,2026-12-20,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-12-15T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00799,vmk0480,maternity_leave,2025-07-07,2025-07-07,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-07-04T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00800,vmk0497,family_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00801,vmk0514,annual_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00802,vmk0531,sick_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00803,vmk0548,personal_unpaid,2025-11-11,2025-11-12,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-11-08T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00804,vmk0565,maternity_leave,2026-06-24,2026-06-26,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-06-21T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00805,vmk0012,family_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00806,vmk0029,annual_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00807,vmk0046,sick_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00808,vmk0063,personal_unpaid,2026-10-04,2026-10-04,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-10-01T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00809,vmk0080,maternity_leave,2025-05-17,2025-05-18,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-05-14T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00810,vmk0097,family_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00811,vmk0114,annual_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00812,vmk0131,sick_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00813,vmk0148,personal_unpaid,2025-09-21,2025-09-23,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-09-18T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00814,vmk0165,maternity_leave,2026-04-10,2026-04-10,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-04-07T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00815,vmk0182,family_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00816,vmk0199,annual_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00817,vmk0216,sick_leave,2025-01-01,2025-01-01,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00818,vmk0233,personal_unpaid,2026-08-14,2026-08-15,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-08-11T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00819,vmk0250,maternity_leave,2025-03-03,2025-03-05,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-02-28T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00820,vmk0267,family_leave,2026-10-16,2026-10-16,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00821,vmk0284,annual_leave,2025-05-05,2025-05-06,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00822,vmk0301,sick_leave,2026-12-18,2026-12-20,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00823,vmk0318,personal_unpaid,2025-07-07,2025-07-07,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-07-04T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00824,vmk0335,maternity_leave,2026-02-20,2026-02-21,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-02-17T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00825,vmk0352,family_leave,2025-09-09,2025-09-11,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00826,vmk0369,annual_leave,2026-04-22,2026-04-22,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00827,vmk0386,sick_leave,2025-11-11,2025-11-12,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00828,vmk0403,personal_unpaid,2026-06-24,2026-06-26,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-06-21T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00829,vmk0420,maternity_leave,2025-01-13,2025-01-13,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-01-10T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00830,vmk0437,family_leave,2026-08-02,2026-08-03,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00831,vmk0454,annual_leave,2025-03-15,2025-03-17,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00832,vmk0471,sick_leave,2026-10-04,2026-10-04,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00833,vmk0488,personal_unpaid,2025-05-17,2025-05-18,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2025-05-14T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00834,vmk0505,maternity_leave,2026-12-06,2026-12-08,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2026-12-03T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00835,vmk0522,family_leave,2025-07-19,2025-07-19,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
leave_2025_00836,vmk0539,annual_leave,2026-02-08,2026-02-09,true,Nghỉ theo kế hoạch đã đăng ký.,draft,,
leave_2025_00837,vmk0556,sick_leave,2025-09-21,2025-09-23,true,Nghỉ theo kế hoạch đã đăng ký.,pending,,
leave_2025_00838,vmk0003,personal_unpaid,2026-04-10,2026-04-10,false,Nghỉ theo kế hoạch đã đăng ký.,approved,2026-04-07T08:00:00+07:00,Đã được quản lý phê duyệt theo quy định nội bộ.
leave_2025_00839,vmk0020,maternity_leave,2025-11-23,2025-11-24,true,Nghỉ theo kế hoạch đã đăng ký.,rejected,2025-11-20T08:00:00+07:00,Đề nghị chưa đáp ứng điều kiện phê duyệt.
leave_2025_00840,vmk0037,family_leave,2026-06-12,2026-06-14,true,Nghỉ theo kế hoạch đã đăng ký.,cancelled,,
