receipt_code,line_number,item_code,location_code,lot_code,quantity
receipt_2025_00457,2,fg_0010,wh_raw_south_z08,lot_fg_0010_02,12973
receipt_2025_00457,3,fg_0011,wh_raw_south_z09,lot_fg_0011_01,13074
receipt_2025_00458,1,fg_0012,wh_raw_north_z08,lot_fg_0012_02,12909
receipt_2025_00458,2,fg_0013,wh_raw_north_z09,lot_fg_0013_01,13010
receipt_2025_00458,3,fg_0014,wh_raw_north_z10,lot_fg_0014_02,13111
receipt_2025_00459,1,fg_0015,wh_finished_south_z09,lot_fg_0015_01,12946
receipt_2025_00459,2,fg_0016,wh_finished_south_z10,lot_fg_0016_02,13047
receipt_2025_00459,3,fg_0017,wh_finished_south_z01,lot_fg_0017_01,13148
receipt_2025_00460,1,fg_0018,wh_finished_north_z10,lot_fg_0018_02,12983
receipt_2025_00460,2,fg_0019,wh_finished_north_z01,lot_fg_0019_01,13084
receipt_2025_00460,3,fg_0020,wh_finished_north_z02,lot_fg_0020_02,13185
receipt_2025_00461,1,fg_0021,wh_cold_z01,lot_fg_0021_01,13020
receipt_2025_00461,2,fg_0022,wh_cold_z02,lot_fg_0022_02,13121
receipt_2025_00461,3,fg_0023,wh_cold_z03,lot_fg_0023_01,13222
receipt_2025_00462,1,fg_0024,wh_packaging_z02,lot_fg_0024_02,13057
receipt_2025_00462,2,fg_0025,wh_packaging_z03,lot_fg_0025_01,13158
receipt_2025_00462,3,fg_0026,wh_packaging_z04,lot_fg_0026_02,13259
receipt_2025_00463,1,fg_0027,wh_raw_south_z03,lot_fg_0027_01,13094
receipt_2025_00463,2,fg_0028,wh_raw_south_z04,lot_fg_0028_02,13195
receipt_2025_00463,3,fg_0029,wh_raw_south_z05,lot_fg_0029_01,13296
receipt_2025_00464,1,fg_0030,wh_raw_north_z04,lot_fg_0030_02,13131
receipt_2025_00464,2,fg_0031,wh_raw_north_z05,lot_fg_0031_01,13232
receipt_2025_00464,3,fg_0032,wh_raw_north_z06,lot_fg_0032_02,13333
receipt_2025_00465,1,fg_0033,wh_finished_south_z05,lot_fg_0033_01,13168
receipt_2025_00465,2,fg_0034,wh_finished_south_z06,lot_fg_0034_02,13269
receipt_2025_00465,3,fg_0035,wh_finished_south_z07,lot_fg_0035_01,13370
receipt_2025_00466,1,fg_0036,wh_finished_north_z06,lot_fg_0036_02,13205
receipt_2025_00466,2,fg_0037,wh_finished_north_z07,lot_fg_0037_01,13306
receipt_2025_00466,3,fg_0038,wh_finished_north_z08,lot_fg_0038_02,13407
receipt_2025_00467,1,fg_0039,wh_cold_z07,lot_fg_0039_01,13242
receipt_2025_00467,2,fg_0040,wh_cold_z08,lot_fg_0040_02,13343
receipt_2025_00467,3,fg_0041,wh_cold_z09,lot_fg_0041_01,13444
receipt_2025_00468,1,fg_0042,wh_packaging_z08,lot_fg_0042_02,13279
receipt_2025_00468,2,fg_0043,wh_packaging_z09,lot_fg_0043_01,13380
receipt_2025_00468,3,fg_0044,wh_packaging_z10,lot_fg_0044_02,13481
receipt_2025_00469,1,fg_0045,wh_raw_south_z09,lot_fg_0045_01,13316
receipt_2025_00469,2,fg_0046,wh_raw_south_z10,lot_fg_0046_02,13417
receipt_2025_00469,3,fg_0047,wh_raw_south_z01,lot_fg_0047_01,13518
receipt_2025_00470,1,fg_0048,wh_raw_north_z10,lot_fg_0048_02,13353
receipt_2025_00470,2,fg_0049,wh_raw_north_z01,lot_fg_0049_01,13454
receipt_2025_00470,3,fg_0050,wh_raw_north_z02,lot_fg_0050_02,13555
receipt_2025_00471,1,fg_0051,wh_finished_south_z01,lot_fg_0051_01,13390
receipt_2025_00471,2,fg_0052,wh_finished_south_z02,lot_fg_0052_02,13491
receipt_2025_00471,3,fg_0053,wh_finished_south_z03,lot_fg_0053_01,13592
receipt_2025_00472,1,fg_0054,wh_finished_north_z02,lot_fg_0054_02,13427
receipt_2025_00472,2,fg_0055,wh_finished_north_z03,lot_fg_0055_01,13528
receipt_2025_00472,3,fg_0056,wh_finished_north_z04,lot_fg_0056_02,13629
receipt_2025_00473,1,fg_0057,wh_cold_z03,lot_fg_0057_01,13464
receipt_2025_00473,2,fg_0058,wh_cold_z04,lot_fg_0058_02,13565
receipt_2025_00473,3,fg_0059,wh_cold_z05,lot_fg_0059_01,13666
receipt_2025_00474,1,fg_0060,wh_packaging_z04,lot_fg_0060_02,13501
receipt_2025_00474,2,fg_0061,wh_packaging_z05,lot_fg_0061_01,13602
receipt_2025_00474,3,fg_0062,wh_packaging_z06,lot_fg_0062_02,13703
receipt_2025_00475,1,fg_0063,wh_raw_south_z05,lot_fg_0063_01,13538
receipt_2025_00475,2,fg_0064,wh_raw_south_z06,lot_fg_0064_02,13639
receipt_2025_00475,3,fg_0065,wh_raw_south_z07,lot_fg_0065_01,13740
receipt_2025_00476,1,fg_0066,wh_raw_north_z06,lot_fg_0066_02,13575
receipt_2025_00476,2,fg_0067,wh_raw_north_z07,lot_fg_0067_01,13676
receipt_2025_00476,3,fg_0068,wh_raw_north_z08,lot_fg_0068_02,13777
receipt_2025_00477,1,fg_0069,wh_finished_south_z07,lot_fg_0069_01,13612
receipt_2025_00477,2,fg_0070,wh_finished_south_z08,lot_fg_0070_02,13713
receipt_2025_00477,3,fg_0071,wh_finished_south_z09,lot_fg_0071_01,13814
receipt_2025_00478,1,fg_0072,wh_finished_north_z08,lot_fg_0072_02,13649
receipt_2025_00478,2,fg_0073,wh_finished_north_z09,lot_fg_0073_01,13750
receipt_2025_00478,3,fg_0074,wh_finished_north_z10,lot_fg_0074_02,13851
receipt_2025_00479,1,fg_0075,wh_cold_z09,lot_fg_0075_01,13686
receipt_2025_00479,2,fg_0076,wh_cold_z10,lot_fg_0076_02,13787
receipt_2025_00479,3,fg_0077,wh_cold_z01,lot_fg_0077_01,13888
receipt_2025_00480,1,fg_0078,wh_packaging_z10,lot_fg_0078_02,13723
receipt_2025_00480,2,fg_0079,wh_packaging_z01,lot_fg_0079_01,13824
receipt_2025_00480,3,fg_0080,wh_packaging_z02,lot_fg_0080_02,13925
receipt_2025_00481,1,fg_0081,wh_raw_south_z01,lot_fg_0081_01,13760
receipt_2025_00481,2,fg_0082,wh_raw_south_z02,lot_fg_0082_02,13861
receipt_2025_00481,3,fg_0083,wh_raw_south_z03,lot_fg_0083_01,13962
receipt_2025_00482,1,fg_0084,wh_raw_north_z02,lot_fg_0084_02,13797
receipt_2025_00482,2,fg_0085,wh_raw_north_z03,lot_fg_0085_01,13898
receipt_2025_00482,3,fg_0086,wh_raw_north_z04,lot_fg_0086_02,13999
receipt_2025_00483,1,fg_0087,wh_finished_south_z03,lot_fg_0087_01,13834
receipt_2025_00483,2,fg_0088,wh_finished_south_z04,lot_fg_0088_02,13935
receipt_2025_00483,3,fg_0089,wh_finished_south_z05,lot_fg_0089_01,14036
receipt_2025_00484,1,fg_0090,wh_finished_north_z04,lot_fg_0090_02,13871
receipt_2025_00484,2,fg_0091,wh_finished_north_z05,lot_fg_0091_01,13972
receipt_2025_00484,3,fg_0092,wh_finished_north_z06,lot_fg_0092_02,14073
receipt_2025_00485,1,fg_0093,wh_cold_z05,lot_fg_0093_01,13908
receipt_2025_00485,2,fg_0094,wh_cold_z06,lot_fg_0094_02,14009
receipt_2025_00485,3,fg_0095,wh_cold_z07,lot_fg_0095_01,14110
receipt_2025_00486,1,fg_0096,wh_packaging_z06,lot_fg_0096_02,13945
receipt_2025_00486,2,fg_0097,wh_packaging_z07,lot_fg_0097_01,14046
receipt_2025_00486,3,fg_0098,wh_packaging_z08,lot_fg_0098_02,14147
receipt_2025_00487,1,fg_0099,wh_raw_south_z07,lot_fg_0099_01,13982
receipt_2025_00487,2,fg_0100,wh_raw_south_z08,lot_fg_0100_02,14083
receipt_2025_00487,3,fg_0101,wh_raw_south_z09,lot_fg_0101_01,14184
receipt_2025_00488,1,fg_0102,wh_raw_north_z08,lot_fg_0102_02,14019
receipt_2025_00488,2,fg_0103,wh_raw_north_z09,lot_fg_0103_01,14120
receipt_2025_00488,3,fg_0104,wh_raw_north_z10,lot_fg_0104_02,14221
receipt_2025_00489,1,fg_0105,wh_finished_south_z09,lot_fg_0105_01,14056
receipt_2025_00489,2,fg_0106,wh_finished_south_z10,lot_fg_0106_02,14157
receipt_2025_00489,3,fg_0107,wh_finished_south_z01,lot_fg_0107_01,14258
receipt_2025_00490,1,fg_0108,wh_finished_north_z10,lot_fg_0108_02,14093
receipt_2025_00490,2,fg_0109,wh_finished_north_z01,lot_fg_0109_01,14194
receipt_2025_00490,3,fg_0110,wh_finished_north_z02,lot_fg_0110_02,14295
receipt_2025_00491,1,fg_0111,wh_cold_z01,lot_fg_0111_01,14130
receipt_2025_00491,2,fg_0112,wh_cold_z02,lot_fg_0112_02,14231
receipt_2025_00491,3,fg_0113,wh_cold_z03,lot_fg_0113_01,14332
receipt_2025_00492,1,fg_0114,wh_packaging_z02,lot_fg_0114_02,14167
receipt_2025_00492,2,fg_0115,wh_packaging_z03,lot_fg_0115_01,14268
receipt_2025_00492,3,fg_0116,wh_packaging_z04,lot_fg_0116_02,14369
receipt_2025_00493,1,fg_0117,wh_raw_south_z03,lot_fg_0117_01,14204
receipt_2025_00493,2,fg_0118,wh_raw_south_z04,lot_fg_0118_02,14305
receipt_2025_00493,3,fg_0119,wh_raw_south_z05,lot_fg_0119_01,14406
receipt_2025_00494,1,fg_0120,wh_raw_north_z04,lot_fg_0120_02,14241
receipt_2025_00494,2,fg_0121,wh_raw_north_z05,lot_fg_0121_01,14342
receipt_2025_00494,3,fg_0122,wh_raw_north_z06,lot_fg_0122_02,14443
receipt_2025_00495,1,fg_0123,wh_finished_south_z05,lot_fg_0123_01,14278
receipt_2025_00495,2,fg_0124,wh_finished_south_z06,lot_fg_0124_02,14379
receipt_2025_00495,3,fg_0125,wh_finished_south_z07,lot_fg_0125_01,14480
receipt_2025_00496,1,fg_0126,wh_finished_north_z06,lot_fg_0126_02,14315
receipt_2025_00496,2,fg_0127,wh_finished_north_z07,lot_fg_0127_01,14416
receipt_2025_00496,3,fg_0128,wh_finished_north_z08,lot_fg_0128_02,14517
receipt_2025_00497,1,fg_0129,wh_cold_z07,lot_fg_0129_01,14352
receipt_2025_00497,2,fg_0130,wh_cold_z08,lot_fg_0130_02,14453
receipt_2025_00497,3,fg_0131,wh_cold_z09,lot_fg_0131_01,14554
receipt_2025_00498,1,fg_0132,wh_packaging_z08,lot_fg_0132_02,14389
receipt_2025_00498,2,fg_0133,wh_packaging_z09,lot_fg_0133_01,14490
receipt_2025_00498,3,fg_0134,wh_packaging_z10,lot_fg_0134_02,14591
receipt_2025_00499,1,fg_0135,wh_raw_south_z09,lot_fg_0135_01,14426
receipt_2025_00499,2,fg_0136,wh_raw_south_z10,lot_fg_0136_02,14527
receipt_2025_00499,3,fg_0137,wh_raw_south_z01,lot_fg_0137_01,14628
receipt_2025_00500,1,fg_0138,wh_raw_north_z10,lot_fg_0138_02,14463
receipt_2025_00500,2,fg_0139,wh_raw_north_z01,lot_fg_0139_01,14564
receipt_2025_00500,3,fg_0140,wh_raw_north_z02,lot_fg_0140_02,14665
receipt_2025_00501,1,fg_0141,wh_finished_south_z01,lot_fg_0141_01,14500
receipt_2025_00501,2,fg_0142,wh_finished_south_z02,lot_fg_0142_02,14601
receipt_2025_00501,3,fg_0143,wh_finished_south_z03,lot_fg_0143_01,14702
receipt_2025_00502,1,fg_0144,wh_finished_north_z02,lot_fg_0144_02,14537
receipt_2025_00502,2,fg_0145,wh_finished_north_z03,lot_fg_0145_01,14638
receipt_2025_00502,3,fg_0146,wh_finished_north_z04,lot_fg_0146_02,14739
receipt_2025_00503,1,fg_0147,wh_cold_z03,lot_fg_0147_01,14574
receipt_2025_00503,2,fg_0148,wh_cold_z04,lot_fg_0148_02,14675
receipt_2025_00503,3,fg_0149,wh_cold_z05,lot_fg_0149_01,14776
receipt_2025_00504,1,fg_0150,wh_packaging_z04,lot_fg_0150_02,14611
receipt_2025_00504,2,fg_0151,wh_packaging_z05,lot_fg_0151_01,14712
receipt_2025_00504,3,fg_0152,wh_packaging_z06,lot_fg_0152_02,14813
receipt_2025_00505,1,fg_0153,wh_raw_south_z05,lot_fg_0153_01,14648
receipt_2025_00505,2,fg_0154,wh_raw_south_z06,lot_fg_0154_02,14749
receipt_2025_00505,3,fg_0155,wh_raw_south_z07,lot_fg_0155_01,14850
receipt_2025_00506,1,fg_0156,wh_raw_north_z06,lot_fg_0156_02,14685
receipt_2025_00506,2,fg_0157,wh_raw_north_z07,lot_fg_0157_01,14786
receipt_2025_00506,3,fg_0158,wh_raw_north_z08,lot_fg_0158_02,14887
receipt_2025_00507,1,fg_0159,wh_finished_south_z07,lot_fg_0159_01,14722
receipt_2025_00507,2,fg_0160,wh_finished_south_z08,lot_fg_0160_02,14823
receipt_2025_00507,3,fg_0161,wh_finished_south_z09,lot_fg_0161_01,14924
receipt_2025_00508,1,fg_0162,wh_finished_north_z08,lot_fg_0162_02,14759
receipt_2025_00508,2,fg_0163,wh_finished_north_z09,lot_fg_0163_01,14860
receipt_2025_00508,3,fg_0164,wh_finished_north_z10,lot_fg_0164_02,14961
receipt_2025_00509,1,fg_0165,wh_cold_z09,lot_fg_0165_01,14796
receipt_2025_00509,2,fg_0166,wh_cold_z10,lot_fg_0166_02,14897
receipt_2025_00509,3,fg_0167,wh_cold_z01,lot_fg_0167_01,14998
receipt_2025_00510,1,fg_0168,wh_packaging_z10,lot_fg_0168_02,14833
receipt_2025_00510,2,fg_0169,wh_packaging_z01,lot_fg_0169_01,14934
receipt_2025_00510,3,fg_0170,wh_packaging_z02,lot_fg_0170_02,15035
receipt_2025_00511,1,fg_0171,wh_raw_south_z01,lot_fg_0171_01,14870
receipt_2025_00511,2,fg_0172,wh_raw_south_z02,lot_fg_0172_02,14971
receipt_2025_00511,3,fg_0173,wh_raw_south_z03,lot_fg_0173_01,15072
receipt_2025_00512,1,fg_0174,wh_raw_north_z02,lot_fg_0174_02,14907
receipt_2025_00512,2,fg_0175,wh_raw_north_z03,lot_fg_0175_01,15008
receipt_2025_00512,3,fg_0176,wh_raw_north_z04,lot_fg_0176_02,15109
receipt_2025_00513,1,fg_0177,wh_finished_south_z03,lot_fg_0177_01,14944
receipt_2025_00513,2,fg_0178,wh_finished_south_z04,lot_fg_0178_02,15045
receipt_2025_00513,3,fg_0179,wh_finished_south_z05,lot_fg_0179_01,15146
receipt_2025_00514,1,fg_0180,wh_finished_north_z04,lot_fg_0180_02,14981
receipt_2025_00514,2,fg_0181,wh_finished_north_z05,lot_fg_0181_01,15082
receipt_2025_00514,3,fg_0182,wh_finished_north_z06,lot_fg_0182_02,15183
receipt_2025_00515,1,fg_0183,wh_cold_z05,lot_fg_0183_01,15018
receipt_2025_00515,2,fg_0184,wh_cold_z06,lot_fg_0184_02,15119
receipt_2025_00515,3,fg_0185,wh_cold_z07,lot_fg_0185_01,15220
receipt_2025_00516,1,fg_0186,wh_packaging_z06,lot_fg_0186_02,15055
receipt_2025_00516,2,fg_0187,wh_packaging_z07,lot_fg_0187_01,15156
receipt_2025_00516,3,fg_0188,wh_packaging_z08,lot_fg_0188_02,15257
receipt_2025_00517,1,fg_0189,wh_raw_south_z07,lot_fg_0189_01,15092
receipt_2025_00517,2,fg_0190,wh_raw_south_z08,lot_fg_0190_02,15193
receipt_2025_00517,3,fg_0191,wh_raw_south_z09,lot_fg_0191_01,15294
receipt_2025_00518,1,fg_0192,wh_raw_north_z08,lot_fg_0192_02,15129
receipt_2025_00518,2,fg_0193,wh_raw_north_z09,lot_fg_0193_01,15230
receipt_2025_00518,3,fg_0194,wh_raw_north_z10,lot_fg_0194_02,15331
receipt_2025_00519,1,fg_0195,wh_finished_south_z09,lot_fg_0195_01,15166
receipt_2025_00519,2,fg_0196,wh_finished_south_z10,lot_fg_0196_02,15267
receipt_2025_00519,3,fg_0197,wh_finished_south_z01,lot_fg_0197_01,15368
receipt_2025_00520,1,fg_0198,wh_finished_north_z10,lot_fg_0198_02,15203
receipt_2025_00520,2,fg_0199,wh_finished_north_z01,lot_fg_0199_01,15304
receipt_2025_00520,3,fg_0200,wh_finished_north_z02,lot_fg_0200_02,15405
receipt_2025_00521,1,rm_0001,wh_cold_z01,lot_rm_0001_01,15240
receipt_2025_00521,2,rm_0002,wh_cold_z02,lot_rm_0002_02,15341
receipt_2025_00521,3,rm_0003,wh_cold_z03,lot_rm_0003_01,15442
receipt_2025_00522,1,rm_0004,wh_packaging_z02,lot_rm_0004_02,15277
receipt_2025_00522,2,rm_0005,wh_packaging_z03,lot_rm_0005_01,15378
receipt_2025_00522,3,rm_0006,wh_packaging_z04,lot_rm_0006_02,15479
receipt_2025_00523,1,rm_0007,wh_raw_south_z03,lot_rm_0007_01,15314
receipt_2025_00523,2,rm_0008,wh_raw_south_z04,lot_rm_0008_02,15415
receipt_2025_00523,3,rm_0009,wh_raw_south_z05,lot_rm_0009_01,15516
receipt_2025_00524,1,rm_0010,wh_raw_north_z04,lot_rm_0010_02,15351
receipt_2025_00524,2,rm_0011,wh_raw_north_z05,lot_rm_0011_01,15452
receipt_2025_00524,3,rm_0012,wh_raw_north_z06,lot_rm_0012_02,15553
receipt_2025_00525,1,rm_0013,wh_finished_south_z05,lot_rm_0013_01,15388
receipt_2025_00525,2,rm_0014,wh_finished_south_z06,lot_rm_0014_02,15489
receipt_2025_00525,3,rm_0015,wh_finished_south_z07,lot_rm_0015_01,15590
receipt_2025_00526,1,rm_0016,wh_finished_north_z06,lot_rm_0016_02,15425
receipt_2025_00526,2,rm_0017,wh_finished_north_z07,lot_rm_0017_01,15526
receipt_2025_00526,3,rm_0018,wh_finished_north_z08,lot_rm_0018_02,15627
receipt_2025_00527,1,rm_0019,wh_cold_z07,lot_rm_0019_01,15462
receipt_2025_00527,2,rm_0020,wh_cold_z08,lot_rm_0020_02,15563
receipt_2025_00527,3,rm_0021,wh_cold_z09,lot_rm_0021_01,15664
receipt_2025_00528,1,rm_0022,wh_packaging_z08,lot_rm_0022_02,15499
receipt_2025_00528,2,rm_0023,wh_packaging_z09,lot_rm_0023_01,15600
receipt_2025_00528,3,rm_0024,wh_packaging_z10,lot_rm_0024_02,15701
receipt_2025_00529,1,rm_0025,wh_raw_south_z09,lot_rm_0025_01,15536
receipt_2025_00529,2,rm_0026,wh_raw_south_z10,lot_rm_0026_02,15637
receipt_2025_00529,3,rm_0027,wh_raw_south_z01,lot_rm_0027_01,15738
receipt_2025_00530,1,rm_0028,wh_raw_north_z10,lot_rm_0028_02,15573
receipt_2025_00530,2,rm_0029,wh_raw_north_z01,lot_rm_0029_01,15674
receipt_2025_00530,3,rm_0030,wh_raw_north_z02,lot_rm_0030_02,15775
receipt_2025_00531,1,rm_0031,wh_finished_south_z01,lot_rm_0031_01,15610
receipt_2025_00531,2,rm_0032,wh_finished_south_z02,lot_rm_0032_02,15711
receipt_2025_00531,3,rm_0033,wh_finished_south_z03,lot_rm_0033_01,15812
receipt_2025_00532,1,rm_0034,wh_finished_north_z02,lot_rm_0034_02,15647
receipt_2025_00532,2,rm_0035,wh_finished_north_z03,lot_rm_0035_01,15748
receipt_2025_00532,3,rm_0036,wh_finished_north_z04,lot_rm_0036_02,15849
receipt_2025_00533,1,rm_0037,wh_cold_z03,lot_rm_0037_01,15684
receipt_2025_00533,2,rm_0038,wh_cold_z04,lot_rm_0038_02,15785
receipt_2025_00533,3,rm_0039,wh_cold_z05,lot_rm_0039_01,15886
receipt_2025_00534,1,rm_0040,wh_packaging_z04,lot_rm_0040_02,15721
receipt_2025_00534,2,rm_0041,wh_packaging_z05,lot_rm_0041_01,15822
receipt_2025_00534,3,rm_0042,wh_packaging_z06,lot_rm_0042_02,15923
receipt_2025_00535,1,rm_0043,wh_raw_south_z05,lot_rm_0043_01,15758
receipt_2025_00535,2,rm_0044,wh_raw_south_z06,lot_rm_0044_02,15859
receipt_2025_00535,3,rm_0045,wh_raw_south_z07,lot_rm_0045_01,15960
receipt_2025_00536,1,rm_0046,wh_raw_north_z06,lot_rm_0046_02,15795
receipt_2025_00536,2,rm_0047,wh_raw_north_z07,lot_rm_0047_01,15896
receipt_2025_00536,3,rm_0048,wh_raw_north_z08,lot_rm_0048_02,15997
receipt_2025_00537,1,rm_0049,wh_finished_south_z07,,15832
receipt_2025_00537,2,rm_0050,wh_finished_south_z08,,15933
receipt_2025_00537,3,rm_0051,wh_finished_south_z09,,16034
receipt_2025_00538,1,rm_0052,wh_finished_north_z08,,15869
receipt_2025_00538,2,rm_0053,wh_finished_north_z09,,15970
receipt_2025_00538,3,rm_0054,wh_finished_north_z10,,16071
receipt_2025_00539,1,rm_0055,wh_cold_z09,,15906
receipt_2025_00539,2,rm_0056,wh_cold_z10,,16007
receipt_2025_00539,3,rm_0057,wh_cold_z01,,16108
receipt_2025_00540,1,rm_0058,wh_packaging_z10,,15943
receipt_2025_00540,2,rm_0059,wh_packaging_z01,,16044
receipt_2025_00540,3,rm_0060,wh_packaging_z02,,16145
receipt_2025_00541,1,rm_0061,wh_raw_south_z01,,15980
receipt_2025_00541,2,rm_0062,wh_raw_south_z02,,16081
receipt_2025_00541,3,rm_0063,wh_raw_south_z03,,16182
receipt_2025_00542,1,rm_0064,wh_raw_north_z02,,16017
receipt_2025_00542,2,rm_0065,wh_raw_north_z03,lot_rm_0065_01,16118
receipt_2025_00542,3,rm_0066,wh_raw_north_z04,lot_rm_0066_02,16219
receipt_2025_00543,1,rm_0067,wh_finished_south_z03,lot_rm_0067_01,16054
receipt_2025_00543,2,rm_0068,wh_finished_south_z04,lot_rm_0068_02,16155
receipt_2025_00543,3,rm_0069,wh_finished_south_z05,lot_rm_0069_01,16256
receipt_2025_00544,1,rm_0070,wh_finished_north_z04,lot_rm_0070_02,16091
receipt_2025_00544,2,rm_0071,wh_finished_north_z05,lot_rm_0071_01,16192
receipt_2025_00544,3,rm_0072,wh_finished_north_z06,lot_rm_0072_02,16293
receipt_2025_00545,1,rm_0073,wh_cold_z05,lot_rm_0073_01,16128
receipt_2025_00545,2,rm_0074,wh_cold_z06,lot_rm_0074_02,16229
receipt_2025_00545,3,rm_0075,wh_cold_z07,lot_rm_0075_01,16330
receipt_2025_00546,1,rm_0076,wh_packaging_z06,lot_rm_0076_02,16165
receipt_2025_00546,2,rm_0077,wh_packaging_z07,lot_rm_0077_01,16266
receipt_2025_00546,3,rm_0078,wh_packaging_z08,lot_rm_0078_02,16367
receipt_2025_00547,1,rm_0079,wh_raw_south_z07,lot_rm_0079_01,16202
receipt_2025_00547,2,rm_0080,wh_raw_south_z08,lot_rm_0080_02,16303
receipt_2025_00547,3,rm_0081,wh_raw_south_z09,lot_rm_0081_01,16404
receipt_2025_00548,1,rm_0082,wh_raw_north_z08,lot_rm_0082_02,16239
receipt_2025_00548,2,rm_0083,wh_raw_north_z09,lot_rm_0083_01,16340
receipt_2025_00548,3,rm_0084,wh_raw_north_z10,lot_rm_0084_02,16441
receipt_2025_00549,1,rm_0085,wh_finished_south_z09,lot_rm_0085_01,16276
receipt_2025_00549,2,rm_0086,wh_finished_south_z10,lot_rm_0086_02,16377
receipt_2025_00549,3,rm_0087,wh_finished_south_z01,lot_rm_0087_01,16478
receipt_2025_00550,1,rm_0088,wh_finished_north_z10,lot_rm_0088_02,16313
receipt_2025_00550,2,rm_0089,wh_finished_north_z01,lot_rm_0089_01,16414
receipt_2025_00550,3,rm_0090,wh_finished_north_z02,lot_rm_0090_02,16515
receipt_2025_00551,1,rm_0091,wh_cold_z01,lot_rm_0091_01,16350
receipt_2025_00551,2,rm_0092,wh_cold_z02,lot_rm_0092_02,16451
receipt_2025_00551,3,rm_0093,wh_cold_z03,lot_rm_0093_01,16552
receipt_2025_00552,1,rm_0094,wh_packaging_z02,lot_rm_0094_02,16387
receipt_2025_00552,2,rm_0095,wh_packaging_z03,lot_rm_0095_01,16488
receipt_2025_00552,3,rm_0096,wh_packaging_z04,lot_rm_0096_02,16589
receipt_2025_00553,1,rm_0097,wh_raw_south_z03,lot_rm_0097_01,16424
receipt_2025_00553,2,rm_0098,wh_raw_south_z04,lot_rm_0098_02,16525
receipt_2025_00553,3,rm_0099,wh_raw_south_z05,lot_rm_0099_01,16626
receipt_2025_00554,1,rm_0100,wh_raw_north_z04,lot_rm_0100_02,16461
receipt_2025_00554,2,rm_0101,wh_raw_north_z05,lot_rm_0101_01,16562
receipt_2025_00554,3,rm_0102,wh_raw_north_z06,lot_rm_0102_02,16663
receipt_2025_00555,1,rm_0103,wh_finished_south_z05,lot_rm_0103_01,16498
receipt_2025_00555,2,rm_0104,wh_finished_south_z06,lot_rm_0104_02,16599
receipt_2025_00555,3,rm_0105,wh_finished_south_z07,lot_rm_0105_01,16700
receipt_2025_00556,1,rm_0106,wh_finished_north_z06,lot_rm_0106_02,16535
receipt_2025_00556,2,rm_0107,wh_finished_north_z07,lot_rm_0107_01,16636
receipt_2025_00556,3,rm_0108,wh_finished_north_z08,lot_rm_0108_02,16737
receipt_2025_00557,1,rm_0109,wh_cold_z07,lot_rm_0109_01,16572
receipt_2025_00557,2,rm_0110,wh_cold_z08,lot_rm_0110_02,16673
receipt_2025_00557,3,rm_0111,wh_cold_z09,lot_rm_0111_01,16774
receipt_2025_00558,1,rm_0112,wh_packaging_z08,lot_rm_0112_02,16609
receipt_2025_00558,2,rm_0113,wh_packaging_z09,,16710
receipt_2025_00558,3,rm_0114,wh_packaging_z10,,16811
receipt_2025_00559,1,rm_0115,wh_raw_south_z09,,16646
receipt_2025_00559,2,rm_0116,wh_raw_south_z10,,16747
receipt_2025_00559,3,rm_0117,wh_raw_south_z01,,16848
receipt_2025_00560,1,rm_0118,wh_raw_north_z10,,16683
receipt_2025_00560,2,rm_0119,wh_raw_north_z01,,16784
receipt_2025_00560,3,rm_0120,wh_raw_north_z02,,16885
receipt_2025_00561,1,rm_0121,wh_finished_south_z01,,16720
receipt_2025_00561,2,rm_0122,wh_finished_south_z02,,16821
receipt_2025_00561,3,rm_0123,wh_finished_south_z03,,16922
receipt_2025_00562,1,rm_0124,wh_finished_north_z02,,16757
receipt_2025_00562,2,rm_0125,wh_finished_north_z03,,16858
receipt_2025_00562,3,rm_0126,wh_finished_north_z04,,16959
receipt_2025_00563,1,rm_0127,wh_cold_z03,,16794
receipt_2025_00563,2,rm_0128,wh_cold_z04,,16895
receipt_2025_00563,3,rm_0129,wh_cold_z05,lot_rm_0129_01,16996
receipt_2025_00564,1,rm_0130,wh_packaging_z04,lot_rm_0130_02,16831
receipt_2025_00564,2,rm_0131,wh_packaging_z05,lot_rm_0131_01,16932
receipt_2025_00564,3,rm_0132,wh_packaging_z06,lot_rm_0132_02,17033
receipt_2025_00565,1,rm_0133,wh_raw_south_z05,lot_rm_0133_01,16868
receipt_2025_00565,2,rm_0134,wh_raw_south_z06,lot_rm_0134_02,16969
receipt_2025_00565,3,rm_0135,wh_raw_south_z07,lot_rm_0135_01,17070
receipt_2025_00566,1,rm_0136,wh_raw_north_z06,lot_rm_0136_02,16905
receipt_2025_00566,2,rm_0137,wh_raw_north_z07,lot_rm_0137_01,17006
receipt_2025_00566,3,rm_0138,wh_raw_north_z08,lot_rm_0138_02,17107
receipt_2025_00567,1,rm_0139,wh_finished_south_z07,lot_rm_0139_01,16942
receipt_2025_00567,2,rm_0140,wh_finished_south_z08,lot_rm_0140_02,17043
receipt_2025_00567,3,rm_0141,wh_finished_south_z09,lot_rm_0141_01,17144
receipt_2025_00568,1,rm_0142,wh_finished_north_z08,lot_rm_0142_02,16979
receipt_2025_00568,2,rm_0143,wh_finished_north_z09,lot_rm_0143_01,17080
receipt_2025_00568,3,rm_0144,wh_finished_north_z10,lot_rm_0144_02,17181
receipt_2025_00569,1,rm_0145,wh_cold_z09,lot_rm_0145_01,17016
