source_document_type,source_document_code,source_document_line_number,movement_leg,movement_type,item_code,location_code,lot_code,quantity_delta,idempotency_key
receipt,receipt_production_2026_00094,1,single,receipt,fg_0094,wh_finished_north_z04,production_lot_2026_00094,4193,receipt_production_post_00094
receipt,receipt_production_2026_00095,1,single,receipt,fg_0095,wh_finished_south_z05,production_lot_2026_00095,4294,receipt_production_post_00095
receipt,receipt_production_2026_00096,1,single,receipt,fg_0096,wh_finished_north_z06,production_lot_2026_00096,4395,receipt_production_post_00096
receipt,receipt_production_2026_00097,1,single,receipt,fg_0097,wh_finished_south_z07,production_lot_2026_00097,4496,receipt_production_post_00097
receipt,receipt_production_2026_00098,1,single,receipt,fg_0098,wh_finished_north_z08,production_lot_2026_00098,4597,receipt_production_post_00098
receipt,receipt_production_2026_00099,1,single,receipt,fg_0099,wh_finished_south_z09,production_lot_2026_00099,4698,receipt_production_post_00099
receipt,receipt_production_2026_00100,1,single,receipt,fg_0100,wh_finished_north_z10,production_lot_2026_00100,4799,receipt_production_post_00100
receipt,receipt_production_2026_00101,1,single,receipt,fg_0101,wh_finished_south_z01,production_lot_2026_00101,4900,receipt_production_post_00101
receipt,receipt_production_2026_00102,1,single,receipt,fg_0102,wh_finished_north_z02,production_lot_2026_00102,5001,receipt_production_post_00102
receipt,receipt_production_2026_00103,1,single,receipt,fg_0103,wh_finished_south_z03,production_lot_2026_00103,5102,receipt_production_post_00103
receipt,receipt_production_2026_00104,1,single,receipt,fg_0104,wh_finished_north_z04,production_lot_2026_00104,5203,receipt_production_post_00104
receipt,receipt_production_2026_00105,1,single,receipt,fg_0105,wh_finished_south_z05,production_lot_2026_00105,5304,receipt_production_post_00105
receipt,receipt_production_2026_00106,1,single,receipt,fg_0106,wh_finished_north_z06,production_lot_2026_00106,5405,receipt_production_post_00106
receipt,receipt_production_2026_00107,1,single,receipt,fg_0107,wh_finished_south_z07,production_lot_2026_00107,5506,receipt_production_post_00107
receipt,receipt_production_2026_00108,1,single,receipt,fg_0108,wh_finished_north_z08,production_lot_2026_00108,5607,receipt_production_post_00108
receipt,receipt_production_2026_00109,1,single,receipt,fg_0109,wh_finished_south_z09,production_lot_2026_00109,5708,receipt_production_post_00109
receipt,receipt_production_2026_00110,1,single,receipt,fg_0110,wh_finished_north_z10,production_lot_2026_00110,5809,receipt_production_post_00110
receipt,receipt_production_2026_00111,1,single,receipt,fg_0111,wh_finished_south_z01,production_lot_2026_00111,5910,receipt_production_post_00111
receipt,receipt_production_2026_00112,1,single,receipt,fg_0112,wh_finished_north_z02,production_lot_2026_00112,6011,receipt_production_post_00112
receipt,receipt_production_2026_00113,1,single,receipt,fg_0113,wh_finished_south_z03,production_lot_2026_00113,6112,receipt_production_post_00113
receipt,receipt_production_2026_00114,1,single,receipt,fg_0114,wh_finished_north_z04,production_lot_2026_00114,6213,receipt_production_post_00114
receipt,receipt_production_2026_00115,1,single,receipt,fg_0115,wh_finished_south_z05,production_lot_2026_00115,6314,receipt_production_post_00115
receipt,receipt_production_2026_00116,1,single,receipt,fg_0116,wh_finished_north_z06,production_lot_2026_00116,6415,receipt_production_post_00116
receipt,receipt_production_2026_00117,1,single,receipt,fg_0117,wh_finished_south_z07,production_lot_2026_00117,6516,receipt_production_post_00117
receipt,receipt_production_2026_00118,1,single,receipt,fg_0118,wh_finished_north_z08,production_lot_2026_00118,2014,receipt_production_post_00118
receipt,receipt_production_2026_00119,1,single,receipt,fg_0119,wh_finished_south_z09,production_lot_2026_00119,2150,receipt_production_post_00119
receipt,receipt_production_2026_00120,1,single,receipt,fg_0120,wh_finished_north_z10,production_lot_2026_00120,2303,receipt_production_post_00120
receipt,receipt_production_2026_00121,1,single,receipt,fg_0121,wh_finished_south_z01,production_lot_2026_00121,2439,receipt_production_post_00121
receipt,receipt_production_2026_00122,1,single,receipt,fg_0122,wh_finished_north_z02,production_lot_2026_00122,2575,receipt_production_post_00122
receipt,receipt_production_2026_00123,1,single,receipt,fg_0123,wh_finished_south_z03,production_lot_2026_00123,2711,receipt_production_post_00123
receipt,receipt_production_2026_00124,1,single,receipt,fg_0124,wh_finished_north_z04,production_lot_2026_00124,2847,receipt_production_post_00124
receipt,receipt_production_2026_00125,1,single,receipt,fg_0125,wh_finished_south_z05,production_lot_2026_00125,2983,receipt_production_post_00125
receipt,receipt_production_2026_00126,1,single,receipt,fg_0126,wh_finished_north_z06,production_lot_2026_00126,3119,receipt_production_post_00126
receipt,receipt_production_2026_00127,1,single,receipt,fg_0127,wh_finished_south_z07,production_lot_2026_00127,3255,receipt_production_post_00127
receipt,receipt_production_2026_00128,1,single,receipt,fg_0128,wh_finished_north_z08,production_lot_2026_00128,3391,receipt_production_post_00128
receipt,receipt_production_2026_00129,1,single,receipt,fg_0129,wh_finished_south_z09,production_lot_2026_00129,3527,receipt_production_post_00129
receipt,receipt_production_2026_00130,1,single,receipt,fg_0130,wh_finished_north_z10,production_lot_2026_00130,3663,receipt_production_post_00130
receipt,receipt_production_2026_00131,1,single,receipt,fg_0131,wh_finished_south_z01,production_lot_2026_00131,3799,receipt_production_post_00131
receipt,receipt_production_2026_00132,1,single,receipt,fg_0132,wh_finished_north_z02,production_lot_2026_00132,3935,receipt_production_post_00132
receipt,receipt_production_2026_00133,1,single,receipt,fg_0133,wh_finished_south_z03,production_lot_2026_00133,4071,receipt_production_post_00133
receipt,receipt_production_2026_00134,1,single,receipt,fg_0134,wh_finished_north_z04,production_lot_2026_00134,4207,receipt_production_post_00134
receipt,receipt_production_2026_00135,1,single,receipt,fg_0135,wh_finished_south_z05,production_lot_2026_00135,4343,receipt_production_post_00135
receipt,receipt_production_2026_00136,1,single,receipt,fg_0136,wh_finished_north_z06,production_lot_2026_00136,4479,receipt_production_post_00136
receipt,receipt_production_2026_00137,1,single,receipt,fg_0137,wh_finished_south_z07,production_lot_2026_00137,4632,receipt_production_post_00137
receipt,receipt_production_2026_00138,1,single,receipt,fg_0138,wh_finished_north_z08,production_lot_2026_00138,4768,receipt_production_post_00138
receipt,receipt_production_2026_00139,1,single,receipt,fg_0139,wh_finished_south_z09,production_lot_2026_00139,4904,receipt_production_post_00139
receipt,receipt_production_2026_00140,1,single,receipt,fg_0140,wh_finished_north_z10,production_lot_2026_00140,1839,receipt_production_post_00140
receipt,receipt_production_2026_00141,1,single,receipt,fg_0141,wh_finished_south_z01,production_lot_2026_00141,1940,receipt_production_post_00141
receipt,receipt_production_2026_00142,1,single,receipt,fg_0142,wh_finished_north_z02,production_lot_2026_00142,2041,receipt_production_post_00142
receipt,receipt_production_2026_00143,1,single,receipt,fg_0143,wh_finished_south_z03,production_lot_2026_00143,2142,receipt_production_post_00143
receipt,receipt_production_2026_00144,1,single,receipt,fg_0144,wh_finished_north_z04,production_lot_2026_00144,2243,receipt_production_post_00144
receipt,receipt_production_2026_00145,1,single,receipt,fg_0145,wh_finished_south_z05,production_lot_2026_00145,2344,receipt_production_post_00145
receipt,receipt_production_2026_00146,1,single,receipt,fg_0146,wh_finished_north_z06,production_lot_2026_00146,2445,receipt_production_post_00146
receipt,receipt_production_2026_00147,1,single,receipt,fg_0147,wh_finished_south_z07,production_lot_2026_00147,2546,receipt_production_post_00147
receipt,receipt_production_2026_00148,1,single,receipt,fg_0148,wh_finished_north_z08,production_lot_2026_00148,2647,receipt_production_post_00148
receipt,receipt_production_2026_00149,1,single,receipt,fg_0149,wh_finished_south_z09,production_lot_2026_00149,2748,receipt_production_post_00149
receipt,receipt_production_2026_00150,1,single,receipt,fg_0150,wh_finished_north_z10,production_lot_2026_00150,2849,receipt_production_post_00150
receipt,receipt_production_2026_00151,1,single,receipt,fg_0151,wh_finished_south_z01,production_lot_2026_00151,2950,receipt_production_post_00151
receipt,receipt_production_2026_00152,1,single,receipt,fg_0152,wh_finished_north_z02,production_lot_2026_00152,3051,receipt_production_post_00152
receipt,receipt_production_2026_00153,1,single,receipt,fg_0153,wh_finished_south_z03,production_lot_2026_00153,3152,receipt_production_post_00153
receipt,receipt_production_2026_00154,1,single,receipt,fg_0154,wh_finished_north_z04,production_lot_2026_00154,3253,receipt_production_post_00154
receipt,receipt_production_2026_00155,1,single,receipt,fg_0155,wh_finished_south_z05,production_lot_2026_00155,3354,receipt_production_post_00155
receipt,receipt_production_2026_00156,1,single,receipt,fg_0156,wh_finished_north_z06,production_lot_2026_00156,3455,receipt_production_post_00156
receipt,receipt_production_2026_00157,1,single,receipt,fg_0157,wh_finished_south_z07,production_lot_2026_00157,3556,receipt_production_post_00157
receipt,receipt_production_2026_00158,1,single,receipt,fg_0158,wh_finished_north_z08,production_lot_2026_00158,3657,receipt_production_post_00158
receipt,receipt_production_2026_00159,1,single,receipt,fg_0159,wh_finished_south_z09,production_lot_2026_00159,3758,receipt_production_post_00159
receipt,receipt_production_2026_00160,1,single,receipt,fg_0160,wh_finished_north_z10,production_lot_2026_00160,3859,receipt_production_post_00160
receipt,receipt_production_2026_00161,1,single,receipt,fg_0161,wh_finished_south_z01,production_lot_2026_00161,3960,receipt_production_post_00161
receipt,receipt_production_2026_00162,1,single,receipt,fg_0162,wh_finished_north_z02,production_lot_2026_00162,4061,receipt_production_post_00162
receipt,receipt_production_2026_00163,1,single,receipt,fg_0163,wh_finished_south_z03,production_lot_2026_00163,4162,receipt_production_post_00163
receipt,receipt_production_2026_00164,1,single,receipt,fg_0164,wh_finished_north_z04,production_lot_2026_00164,4263,receipt_production_post_00164
receipt,receipt_production_2026_00165,1,single,receipt,fg_0165,wh_finished_south_z05,production_lot_2026_00165,4364,receipt_production_post_00165
receipt,receipt_production_2026_00166,1,single,receipt,fg_0166,wh_finished_north_z06,production_lot_2026_00166,4465,receipt_production_post_00166
receipt,receipt_production_2026_00167,1,single,receipt,fg_0167,wh_finished_south_z07,production_lot_2026_00167,4566,receipt_production_post_00167
receipt,receipt_production_2026_00168,1,single,receipt,fg_0168,wh_finished_north_z08,production_lot_2026_00168,4667,receipt_production_post_00168
receipt,receipt_production_2026_00169,1,single,receipt,fg_0169,wh_finished_south_z09,production_lot_2026_00169,4768,receipt_production_post_00169
receipt,receipt_production_2026_00170,1,single,receipt,fg_0170,wh_finished_north_z10,production_lot_2026_00170,4869,receipt_production_post_00170
receipt,receipt_production_2026_00171,1,single,receipt,fg_0171,wh_finished_south_z01,production_lot_2026_00171,4970,receipt_production_post_00171
receipt,receipt_production_2026_00172,1,single,receipt,fg_0172,wh_finished_north_z02,production_lot_2026_00172,5071,receipt_production_post_00172
receipt,receipt_production_2026_00173,1,single,receipt,fg_0173,wh_finished_south_z03,production_lot_2026_00173,5172,receipt_production_post_00173
receipt,receipt_production_2026_00174,1,single,receipt,fg_0174,wh_finished_north_z04,production_lot_2026_00174,5273,receipt_production_post_00174
receipt,receipt_production_2026_00175,1,single,receipt,fg_0175,wh_finished_south_z05,production_lot_2026_00175,5374,receipt_production_post_00175
receipt,receipt_production_2026_00176,1,single,receipt,fg_0176,wh_finished_north_z06,production_lot_2026_00176,5475,receipt_production_post_00176
receipt,receipt_production_2026_00177,1,single,receipt,fg_0177,wh_finished_south_z07,production_lot_2026_00177,2106,receipt_production_post_00177
receipt,receipt_production_2026_00178,1,single,receipt,fg_0178,wh_finished_north_z08,production_lot_2026_00178,2242,receipt_production_post_00178
receipt,receipt_production_2026_00179,1,single,receipt,fg_0179,wh_finished_south_z09,production_lot_2026_00179,2378,receipt_production_post_00179
receipt,receipt_production_2026_00180,1,single,receipt,fg_0180,wh_finished_north_z10,production_lot_2026_00180,2514,receipt_production_post_00180
receipt,receipt_production_2026_00181,1,single,receipt,fg_0181,wh_finished_south_z01,production_lot_2026_00181,2650,receipt_production_post_00181
receipt,receipt_production_2026_00182,1,single,receipt,fg_0182,wh_finished_north_z02,production_lot_2026_00182,2786,receipt_production_post_00182
receipt,receipt_production_2026_00183,1,single,receipt,fg_0183,wh_finished_south_z03,production_lot_2026_00183,2922,receipt_production_post_00183
receipt,receipt_production_2026_00184,1,single,receipt,fg_0184,wh_finished_north_z04,production_lot_2026_00184,3058,receipt_production_post_00184
receipt,receipt_production_2026_00185,1,single,receipt,fg_0185,wh_finished_south_z05,production_lot_2026_00185,3194,receipt_production_post_00185
receipt,receipt_production_2026_00186,1,single,receipt,fg_0186,wh_finished_north_z06,production_lot_2026_00186,3330,receipt_production_post_00186
receipt,receipt_production_2026_00187,1,single,receipt,fg_0187,wh_finished_south_z07,production_lot_2026_00187,3466,receipt_production_post_00187
receipt,receipt_production_2026_00188,1,single,receipt,fg_0188,wh_finished_north_z08,production_lot_2026_00188,3619,receipt_production_post_00188
receipt,receipt_production_2026_00189,1,single,receipt,fg_0189,wh_finished_south_z09,production_lot_2026_00189,3755,receipt_production_post_00189
receipt,receipt_production_2026_00190,1,single,receipt,fg_0190,wh_finished_north_z10,production_lot_2026_00190,3891,receipt_production_post_00190
receipt,receipt_production_2026_00191,1,single,receipt,fg_0191,wh_finished_south_z01,production_lot_2026_00191,4027,receipt_production_post_00191
receipt,receipt_production_2026_00192,1,single,receipt,fg_0192,wh_finished_north_z02,production_lot_2026_00192,4163,receipt_production_post_00192
receipt,receipt_production_2026_00193,1,single,receipt,fg_0193,wh_finished_south_z03,production_lot_2026_00193,4299,receipt_production_post_00193
receipt,receipt_production_2026_00194,1,single,receipt,fg_0194,wh_finished_north_z04,production_lot_2026_00194,4435,receipt_production_post_00194
receipt,receipt_production_2026_00195,1,single,receipt,fg_0195,wh_finished_south_z05,production_lot_2026_00195,4571,receipt_production_post_00195
receipt,receipt_production_2026_00196,1,single,receipt,fg_0196,wh_finished_north_z06,production_lot_2026_00196,4707,receipt_production_post_00196
receipt,receipt_production_2026_00197,1,single,receipt,fg_0197,wh_finished_south_z07,production_lot_2026_00197,4843,receipt_production_post_00197
receipt,receipt_production_2026_00198,1,single,receipt,fg_0198,wh_finished_north_z08,production_lot_2026_00198,4979,receipt_production_post_00198
receipt,receipt_production_2026_00199,1,single,receipt,fg_0199,wh_finished_south_z09,production_lot_2026_00199,5115,receipt_production_post_00199
receipt,receipt_production_2026_00200,1,single,receipt,fg_0200,wh_finished_north_z10,production_lot_2026_00200,5251,receipt_production_post_00200
receipt,receipt_production_2026_00201,1,single,receipt,fg_0001,wh_finished_south_z01,production_lot_2026_00201,5387,receipt_production_post_00201
receipt,receipt_production_2026_00202,1,single,receipt,fg_0002,wh_finished_north_z02,production_lot_2026_00202,5523,receipt_production_post_00202
receipt,receipt_production_2026_00203,1,single,receipt,fg_0003,wh_finished_south_z03,production_lot_2026_00203,5659,receipt_production_post_00203
receipt,receipt_production_2026_00204,1,single,receipt,fg_0004,wh_finished_north_z04,production_lot_2026_00204,5795,receipt_production_post_00204
receipt,receipt_production_2026_00205,1,single,receipt,fg_0005,wh_finished_south_z05,production_lot_2026_00205,5948,receipt_production_post_00205
receipt,receipt_production_2026_00206,1,single,receipt,fg_0006,wh_finished_north_z06,production_lot_2026_00206,6084,receipt_production_post_00206
receipt,receipt_production_2026_00207,1,single,receipt,fg_0007,wh_finished_south_z07,production_lot_2026_00207,6220,receipt_production_post_00207
receipt,receipt_production_2026_00208,1,single,receipt,fg_0008,wh_finished_north_z08,production_lot_2026_00208,6356,receipt_production_post_00208
receipt,receipt_production_2026_00209,1,single,receipt,fg_0009,wh_finished_south_z09,production_lot_2026_00209,1808,receipt_production_post_00209
receipt,receipt_production_2026_00210,1,single,receipt,fg_0010,wh_finished_north_z10,production_lot_2026_00210,1909,receipt_production_post_00210
receipt,receipt_production_2026_00211,1,single,receipt,fg_0011,wh_finished_south_z01,production_lot_2026_00211,2010,receipt_production_post_00211
receipt,receipt_production_2026_00212,1,single,receipt,fg_0012,wh_finished_north_z02,production_lot_2026_00212,2111,receipt_production_post_00212
receipt,receipt_production_2026_00213,1,single,receipt,fg_0013,wh_finished_south_z03,production_lot_2026_00213,2212,receipt_production_post_00213
receipt,receipt_production_2026_00214,1,single,receipt,fg_0014,wh_finished_north_z04,production_lot_2026_00214,2313,receipt_production_post_00214
receipt,receipt_production_2026_00215,1,single,receipt,fg_0015,wh_finished_south_z05,production_lot_2026_00215,2414,receipt_production_post_00215
receipt,receipt_production_2026_00216,1,single,receipt,fg_0016,wh_finished_north_z06,production_lot_2026_00216,2515,receipt_production_post_00216
receipt,receipt_production_2026_00217,1,single,receipt,fg_0017,wh_finished_south_z07,production_lot_2026_00217,2616,receipt_production_post_00217
receipt,receipt_production_2026_00218,1,single,receipt,fg_0018,wh_finished_north_z08,production_lot_2026_00218,2717,receipt_production_post_00218
receipt,receipt_production_2026_00219,1,single,receipt,fg_0019,wh_finished_south_z09,production_lot_2026_00219,2818,receipt_production_post_00219
receipt,receipt_production_2026_00220,1,single,receipt,fg_0020,wh_finished_north_z10,production_lot_2026_00220,2919,receipt_production_post_00220
receipt,receipt_production_2026_00221,1,single,receipt,fg_0021,wh_finished_south_z01,production_lot_2026_00221,3020,receipt_production_post_00221
receipt,receipt_production_2026_00222,1,single,receipt,fg_0022,wh_finished_north_z02,production_lot_2026_00222,3121,receipt_production_post_00222
receipt,receipt_production_2026_00223,1,single,receipt,fg_0023,wh_finished_south_z03,production_lot_2026_00223,3222,receipt_production_post_00223
receipt,receipt_production_2026_00224,1,single,receipt,fg_0024,wh_finished_north_z04,production_lot_2026_00224,3323,receipt_production_post_00224
receipt,receipt_production_2026_00225,1,single,receipt,fg_0025,wh_finished_south_z05,production_lot_2026_00225,3424,receipt_production_post_00225
receipt,receipt_production_2026_00226,1,single,receipt,fg_0026,wh_finished_north_z06,production_lot_2026_00226,3525,receipt_production_post_00226
receipt,receipt_production_2026_00227,1,single,receipt,fg_0027,wh_finished_south_z07,production_lot_2026_00227,3626,receipt_production_post_00227
receipt,receipt_production_2026_00228,1,single,receipt,fg_0028,wh_finished_north_z08,production_lot_2026_00228,3727,receipt_production_post_00228
receipt,receipt_production_2026_00229,1,single,receipt,fg_0029,wh_finished_south_z09,production_lot_2026_00229,3828,receipt_production_post_00229
receipt,receipt_production_2026_00230,1,single,receipt,fg_0030,wh_finished_north_z10,production_lot_2026_00230,3929,receipt_production_post_00230
receipt,receipt_production_2026_00231,1,single,receipt,fg_0031,wh_finished_south_z01,production_lot_2026_00231,4030,receipt_production_post_00231
receipt,receipt_production_2026_00232,1,single,receipt,fg_0032,wh_finished_north_z02,production_lot_2026_00232,4131,receipt_production_post_00232
receipt,receipt_production_2026_00233,1,single,receipt,fg_0033,wh_finished_south_z03,production_lot_2026_00233,4232,receipt_production_post_00233
receipt,receipt_production_2026_00234,1,single,receipt,fg_0034,wh_finished_north_z04,production_lot_2026_00234,4333,receipt_production_post_00234
receipt,receipt_production_2026_00235,1,single,receipt,fg_0035,wh_finished_south_z05,production_lot_2026_00235,2045,receipt_production_post_00235
receipt,receipt_production_2026_00236,1,single,receipt,fg_0036,wh_finished_north_z06,production_lot_2026_00236,2181,receipt_production_post_00236
receipt,receipt_production_2026_00237,1,single,receipt,fg_0037,wh_finished_south_z07,production_lot_2026_00237,2317,receipt_production_post_00237
receipt,receipt_production_2026_00238,1,single,receipt,fg_0038,wh_finished_north_z08,production_lot_2026_00238,2453,receipt_production_post_00238
receipt,receipt_production_2026_00239,1,single,receipt,fg_0039,wh_finished_south_z09,production_lot_2026_00239,2606,receipt_production_post_00239
receipt,receipt_production_2026_00240,1,single,receipt,fg_0040,wh_finished_north_z10,production_lot_2026_00240,2742,receipt_production_post_00240
receipt,receipt_production_2026_00241,1,single,receipt,fg_0041,wh_finished_south_z01,production_lot_2026_00241,2878,receipt_production_post_00241
receipt,receipt_production_2026_00242,1,single,receipt,fg_0042,wh_finished_north_z02,production_lot_2026_00242,3014,receipt_production_post_00242
receipt,receipt_production_2026_00243,1,single,receipt,fg_0043,wh_finished_south_z03,production_lot_2026_00243,3150,receipt_production_post_00243
receipt,receipt_production_2026_00244,1,single,receipt,fg_0044,wh_finished_north_z04,production_lot_2026_00244,3286,receipt_production_post_00244
receipt,receipt_production_2026_00245,1,single,receipt,fg_0045,wh_finished_south_z05,production_lot_2026_00245,3422,receipt_production_post_00245
receipt,receipt_production_2026_00246,1,single,receipt,fg_0046,wh_finished_north_z06,production_lot_2026_00246,3558,receipt_production_post_00246
receipt,receipt_production_2026_00247,1,single,receipt,fg_0047,wh_finished_south_z07,production_lot_2026_00247,3694,receipt_production_post_00247
receipt,receipt_production_2026_00248,1,single,receipt,fg_0048,wh_finished_north_z08,production_lot_2026_00248,3830,receipt_production_post_00248
receipt,receipt_production_2026_00249,1,single,receipt,fg_0049,wh_finished_south_z09,production_lot_2026_00249,3966,receipt_production_post_00249
receipt,receipt_production_2026_00250,1,single,receipt,fg_0050,wh_finished_north_z10,production_lot_2026_00250,4102,receipt_production_post_00250
receipt,receipt_production_2026_00251,1,single,receipt,fg_0051,wh_finished_south_z01,production_lot_2026_00251,4238,receipt_production_post_00251
receipt,receipt_production_2026_00252,1,single,receipt,fg_0052,wh_finished_north_z02,production_lot_2026_00252,4374,receipt_production_post_00252
receipt,receipt_production_2026_00253,1,single,receipt,fg_0053,wh_finished_south_z03,production_lot_2026_00253,4510,receipt_production_post_00253
receipt,receipt_production_2026_00254,1,single,receipt,fg_0054,wh_finished_north_z04,production_lot_2026_00254,4646,receipt_production_post_00254
receipt,receipt_production_2026_00255,1,single,receipt,fg_0055,wh_finished_south_z05,production_lot_2026_00255,4782,receipt_production_post_00255
receipt,receipt_production_2026_00256,1,single,receipt,fg_0056,wh_finished_north_z06,production_lot_2026_00256,4935,receipt_production_post_00256
receipt,receipt_production_2026_00257,1,single,receipt,fg_0057,wh_finished_south_z07,production_lot_2026_00257,5071,receipt_production_post_00257
receipt,receipt_production_2026_00258,1,single,receipt,fg_0058,wh_finished_north_z08,production_lot_2026_00258,5207,receipt_production_post_00258
receipt,receipt_production_2026_00259,1,single,receipt,fg_0059,wh_finished_south_z09,production_lot_2026_00259,5343,receipt_production_post_00259
receipt,receipt_production_2026_00260,1,single,receipt,fg_0060,wh_finished_north_z10,production_lot_2026_00260,5479,receipt_production_post_00260
receipt,receipt_production_2026_00261,1,single,receipt,fg_0061,wh_finished_south_z01,production_lot_2026_00261,5615,receipt_production_post_00261
receipt,receipt_production_2026_00262,1,single,receipt,fg_0062,wh_finished_north_z02,production_lot_2026_00262,5751,receipt_production_post_00262
receipt,receipt_production_2026_00263,1,single,receipt,fg_0063,wh_finished_south_z03,production_lot_2026_00263,5887,receipt_production_post_00263
receipt,receipt_production_2026_00264,1,single,receipt,fg_0064,wh_finished_north_z04,production_lot_2026_00264,6023,receipt_production_post_00264
receipt,receipt_production_2026_00265,1,single,receipt,fg_0065,wh_finished_south_z05,production_lot_2026_00265,6159,receipt_production_post_00265
receipt,receipt_production_2026_00266,1,single,receipt,fg_0066,wh_finished_north_z06,production_lot_2026_00266,6295,receipt_production_post_00266
receipt,receipt_production_2026_00267,1,single,receipt,fg_0067,wh_finished_south_z07,production_lot_2026_00267,6431,receipt_production_post_00267
receipt,receipt_production_2026_00268,1,single,receipt,fg_0068,wh_finished_north_z08,production_lot_2026_00268,6567,receipt_production_post_00268
receipt,receipt_production_2026_00269,1,single,receipt,fg_0069,wh_finished_south_z09,production_lot_2026_00269,6703,receipt_production_post_00269
receipt,receipt_production_2026_00270,1,single,receipt,fg_0070,wh_finished_north_z10,production_lot_2026_00270,6839,receipt_production_post_00270
receipt,receipt_production_2026_00271,1,single,receipt,fg_0071,wh_finished_south_z01,production_lot_2026_00271,6975,receipt_production_post_00271
receipt,receipt_production_2026_00272,1,single,receipt,fg_0072,wh_finished_north_z02,production_lot_2026_00272,7111,receipt_production_post_00272
receipt,receipt_production_2026_00273,1,single,receipt,fg_0073,wh_finished_south_z03,production_lot_2026_00273,7264,receipt_production_post_00273
receipt,receipt_production_2026_00274,1,single,receipt,fg_0074,wh_finished_north_z04,production_lot_2026_00274,7400,receipt_production_post_00274
receipt,receipt_production_2026_00275,1,single,receipt,fg_0075,wh_finished_south_z05,production_lot_2026_00275,7536,receipt_production_post_00275
receipt,receipt_production_2026_00276,1,single,receipt,fg_0076,wh_finished_north_z06,production_lot_2026_00276,7672,receipt_production_post_00276
receipt,receipt_production_2026_00277,1,single,receipt,fg_0077,wh_finished_south_z07,production_lot_2026_00277,7808,receipt_production_post_00277
receipt,receipt_production_2026_00278,1,single,receipt,fg_0078,wh_finished_north_z08,production_lot_2026_00278,7944,receipt_production_post_00278
receipt,receipt_production_2026_00279,1,single,receipt,fg_0079,wh_finished_south_z09,production_lot_2026_00279,1878,receipt_production_post_00279
receipt,receipt_production_2026_00280,1,single,receipt,fg_0080,wh_finished_north_z10,production_lot_2026_00280,1979,receipt_production_post_00280
receipt,receipt_production_2026_00281,1,single,receipt,fg_0081,wh_finished_south_z01,production_lot_2026_00281,2080,receipt_production_post_00281
receipt,receipt_production_2026_00282,1,single,receipt,fg_0082,wh_finished_north_z02,production_lot_2026_00282,2181,receipt_production_post_00282
receipt,receipt_production_2026_00283,1,single,receipt,fg_0083,wh_finished_south_z03,production_lot_2026_00283,2282,receipt_production_post_00283
receipt,receipt_production_2026_00284,1,single,receipt,fg_0084,wh_finished_north_z04,production_lot_2026_00284,2383,receipt_production_post_00284
receipt,receipt_production_2026_00285,1,single,receipt,fg_0085,wh_finished_south_z05,production_lot_2026_00285,2484,receipt_production_post_00285
receipt,receipt_production_2026_00286,1,single,receipt,fg_0086,wh_finished_north_z06,production_lot_2026_00286,2585,receipt_production_post_00286
receipt,receipt_production_2026_00287,1,single,receipt,fg_0087,wh_finished_south_z07,production_lot_2026_00287,2686,receipt_production_post_00287
receipt,receipt_production_2026_00288,1,single,receipt,fg_0088,wh_finished_north_z08,production_lot_2026_00288,2787,receipt_production_post_00288
receipt,receipt_production_2026_00289,1,single,receipt,fg_0089,wh_finished_south_z09,production_lot_2026_00289,2888,receipt_production_post_00289
receipt,receipt_production_2026_00290,1,single,receipt,fg_0090,wh_finished_north_z10,production_lot_2026_00290,2989,receipt_production_post_00290
receipt,receipt_production_2026_00291,1,single,receipt,fg_0091,wh_finished_south_z01,production_lot_2026_00291,3090,receipt_production_post_00291
receipt,receipt_production_2026_00292,1,single,receipt,fg_0092,wh_finished_north_z02,production_lot_2026_00292,3191,receipt_production_post_00292
receipt,receipt_production_2026_00293,1,single,receipt,fg_0093,wh_finished_south_z03,production_lot_2026_00293,2001,receipt_production_post_00293
receipt,receipt_production_2026_00294,1,single,receipt,fg_0094,wh_finished_north_z04,production_lot_2026_00294,2137,receipt_production_post_00294
receipt,receipt_production_2026_00295,1,single,receipt,fg_0095,wh_finished_south_z05,production_lot_2026_00295,2273,receipt_production_post_00295
receipt,receipt_production_2026_00296,1,single,receipt,fg_0096,wh_finished_north_z06,production_lot_2026_00296,2409,receipt_production_post_00296
receipt,receipt_production_2026_00297,1,single,receipt,fg_0097,wh_finished_south_z07,production_lot_2026_00297,2545,receipt_production_post_00297
receipt,receipt_production_2026_00298,1,single,receipt,fg_0098,wh_finished_north_z08,production_lot_2026_00298,2681,receipt_production_post_00298
receipt,receipt_production_2026_00299,1,single,receipt,fg_0099,wh_finished_south_z09,production_lot_2026_00299,2817,receipt_production_post_00299
receipt,receipt_production_2026_00300,1,single,receipt,fg_0100,wh_finished_north_z10,production_lot_2026_00300,2953,receipt_production_post_00300
